id,author_id,created_at,event_type,text,action,objec_tw,post_content,username,action_option,tweet_page,tweet_option,tweet_option_2,content_option,action_object_answer,action_content_answer,action_type_answer,trigger_news
t1250045801608482817,209113019,2020-04-14 12:58:38+00:00,Covid,"Do you work for a small business? If so, we are keen to help support during the uncertainty of #COVID2019 by offering SMEs mental well-being support. Take a look at more details below. #SmallBusinesses #support #coronavirusuk https://***2f",post,-,"Do you work for a small business? If so, we are keen to help support during the uncertainty of #COVID2019 by offering SMEs mental well-being support. Take a look at more details below. #SmallBusinesses #support #coronavirusuk https://***2f",E***n,"['post', 'retweet', 'reply', 'quote']","['tweet_A：ICS Guidance for Prone Positioning of the Conscious COVID Patient 2020 — ICM Anaesthesia COVID-19 https://***99', 'tweet_B：Thank you @M***E .@R***U has shared your video with us today. The situation for next few months is unknown and stressful. Knowing that you are here to help us is a big relief. We are thankful for all your support. #COVID19 #pandemic https://***z5', 'tweet_C：Cholerae took 800,000+ lives Despite the above deaths, the world recovered, The world will recover again from COVID-19. Play your part in the recovery process by staying at home. #H30_Covid19 #NoPanic #staysafe #help3organization #foodandgeneinitiative']","['ICS Guidance for Prone Positioning of the Conscious COVID Patient 2020 — ICM Anaesthesia COVID-19 https://***99', 'Thank you @M***E .@R***U has shared your video with us today. The situation for next few months is unknown and stressful. Knowing that you are here to help us is a big relief. We are thankful for all your support. #COVID19 #pandemic https://***z5', 'Cholerae took 800,000+ lives Despite the above deaths, the world recovered, The world will recover again from COVID-19. Play your part in the recovery process by staying at home. #H30_Covid19 #NoPanic #staysafe #help3organization #foodandgeneinitiative', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Do you work for a small business? If so, we are keen to help support during the uncertainty of #COVID2019 by offering SMEs mental well-being support. Take a look at more details below. #SmallBusinesses #support #coronavirusuk https://***2f', ""Edmund Phelps on the COVID-19 response with @a***r for Manhattan Institute's E21: https://***eT"", '#Hydroxychloroquine prophylaxis: a strategy to control #COVID19 epidemic? we should know soon from a randomized study in Detroit https://***P4', '-']",-,0,post,"U.S. COVID-19 deaths surpassed 16,000. time：2020-04-10"
t1386021023208726532,14095644,2021-04-24 18:15:37+00:00,Covid,"Daniel Griffin on front-line health care worker survey, pre-exposure seropositivity and infection in healthy young adults, postvaccination infections in nursing facility, no evidence for brain infection, mortality among patients hospitalized with #COVID19 https://***Ak https://***iA",post,-,"Daniel Griffin on front-line health care worker survey, pre-exposure seropositivity and infection in healthy young adults, postvaccination infections in nursing facility, no evidence for brain infection, mortality among patients hospitalized with #COVID19 https://***Ak https://***iA",p***r,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @W***O: It’s #WorldImmunizationWeek! Vaccines will help us end the #COVID19 pandemic so we can finally be closer to each other again. #...', 'tweet_B：🗣 Hoy más que nunca debemos estar prevenidos Bíceps flexionado Centro Médico Vida está a su servicio con Pruebas para Covid-19 con base en la nueva resolución del Ministerio de Salud Profesional de la ciencia mujer. #pcr #PruebasCovid19 #pcrcovid19 #coronavirus #COVID19 https://***Ko', 'tweet_C：Telemental health policies for college students during COVID-19 https://***en']","['RT @W***O: It’s #WorldImmunizationWeek! Vaccines will help us end the #COVID19 pandemic so we can finally be closer to each other again. #...', '🗣 Hoy más que nunca debemos estar prevenidos Bíceps flexionado Centro Médico Vida está a su servicio con Pruebas para Covid-19 con base en la nueva resolución del Ministerio de Salud Profesional de la ciencia mujer. #pcr #PruebasCovid19 #pcrcovid19 #coronavirus #COVID19 https://***Ko', 'Telemental health policies for college students during COVID-19 https://***en', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Daniel Griffin on front-line health care worker survey, pre-exposure seropositivity and infection in healthy young adults, postvaccination infections in nursing facility, no evidence for brain infection, mortality among patients hospitalized with #COVID19 https://***Ak https://***iA', ""Since February 2020, more than 2.4M women have exited the workforce. @S***t’s 360 report, Forging New Pathways for Women's Careers: A Pink Pandemic Recovery Plan, explores COVID-19’s disproportionate toll on women across the world. Read here. https://***mY"", 'Our Deputy CoM was pleased to receive the visit of @U***i Director Chris Cushing &amp; David Taylor from @U***s in our warehouse today to show how we store their lifesaving #hygiene #COVID19 #kitchen and #fixing #kits for #emergency response in #Haiti and the region https://***ee', '-']",-,0,post,Pause on J&J vaccine lifted with warning label added. time：2021-04-23
t1273337412509265920,224896427,2020-06-17 19:31:11+00:00,Covid,"As many have noted, there has been an uptick in confirmed #COVID19 cases in multiple states starting roughly at the beginning of June. There is a major question surrounding how much ""re-opening"" efforts are contributing to increases in transmission. Figure from @n***s. 1/10 https://***ug",post,-,"As many have noted, there has been an uptick in confirmed #COVID19 cases in multiple states starting roughly at the beginning of June. There is a major question surrounding how much ""re-opening"" efforts are contributing to increases in transmission. Figure from @n***s. 1/10 https://***ug",t***b,"['post', 'retweet', 'reply', 'quote']","['tweet_A：El “Misionero de paz” y sus vuelos a China por insumos contra la COVID-19 | #Clip https://***rp', 'tweet_B：Our new #Wir2020 tackles the #FDI analysis and policies in #COVID19 time ⬇️ Short term impact (downward shock) ❓ Long term scenarios (several possible, but nothing as before) 🎯 Policy recommendations (#development #sustainability) @U***D @u***f https://***vX https://***Mw', 'tweet_C：RT @d***n: https://***Ke Recommendations on strengthening COVID-19 testing for countries https://***EY']","['El “Misionero de paz” y sus vuelos a China por insumos contra la COVID-19 | #Clip https://***rp', 'Our new #Wir2020 tackles the #FDI analysis and policies in #COVID19 time ⬇️ Short term impact (downward shock) ❓ Long term scenarios (several possible, but nothing as before) 🎯 Policy recommendations (#development #sustainability) @U***D @u***f https://***vX https://***Mw', 'RT @d***n: https://***Ke Recommendations on strengthening COVID-19 testing for countries https://***EY', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['As many have noted, there has been an uptick in confirmed #COVID19 cases in multiple states starting roughly at the beginning of June. There is a major question surrounding how much ""re-opening"" efforts are contributing to increases in transmission. Figure from @n***s. 1/10 https://***ug', '🧐To read! Following our last @E***e\'s webinar on solidarity and immigration during the pandemic: ""Risking Their Lives in Canada’s Pandemic and Hoping That’s Enough to Stay"" https://***pc #solidarity #Quebec #immigrants #COVID19', ""How has #COVID19 impacted scientific publishing? Maybe not how you'd expect – learn more in this timely analysis by @D***i and @e***i using #arxiv data, today on the AI2 Blog: https://***BR"", '-']",-,0,post,FDA revoked emergency use authorization for hydroxychloroquine. time：2020-06-16
t1493171815149195275,777941466958008320,2022-02-14 10:34:37+00:00,Covid,COVID-19 cases decline 19% in world; South Korea sets daily record... https://***7D #covid- #cases #decline #% #in #world; #south #korea #sets #daily #record,post,-,COVID-19 cases decline 19% in world; South Korea sets daily record... https://***7D #covid- #cases #decline #% #in #world; #south #korea #sets #daily #record,A***p,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Korea has started rolling out fourth #COVID19 vaccine doses to immunocompromised people and nursing home residents. #Novavax vaccines are offered to unvaccinated people and also to people who have had an adverse reaction to a dose of a different vaccine. https://***5p', 'tweet_B：UFS to go ahead with mandatory Covid-19 vaccine policy - The Citizen https://***8V #BFN #Bloemfontein', 'tweet_C：Two months follow-up of patients with non-critical COVID-19 in Cape Town, South Africa https://***gW']","['Korea has started rolling out fourth #COVID19 vaccine doses to immunocompromised people and nursing home residents. #Novavax vaccines are offered to unvaccinated people and also to people who have had an adverse reaction to a dose of a different vaccine. https://***5p', 'UFS to go ahead with mandatory Covid-19 vaccine policy - The Citizen https://***8V #BFN #Bloemfontein', 'Two months follow-up of patients with non-critical COVID-19 in Cape Town, South Africa https://***gW', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['La #aerolínea neerlandesa #KLM ya confirmó el cese de operaciones en el país a partir de esta noche, mientras que un avión de la ucraniana SkyUp tuvo que aterrizar en la vecina #Moldavia a petición del propietario del aparato. https://***2t', 'Am #Valentinstag verschenken wir kostenlose Impfungen! 💝💉 In den Stadtbibliotheken Fürstenried, Neuperlach und Pasing führen Teams aus medizinischen Fachkräften der @S***n und der @A***z Covid-19-Impfungen durch: https://***6U #Hierwirdgeimpft https://***gc', 'COVID-19 cases decline 19% in world; South Korea sets daily record... https://***7D #covid- #cases #decline #% #in #world; #south #korea #sets #daily #record', '-']",-,2,post,Supreme Court blocked Biden  s vaccine mandate for large employers. time：2022-01-13
t1351315078121975817,324140951,2021-01-18 23:46:35+00:00,Covid,RT @D***4: Why isn’t there a “report Covid-19 misinformation” option?? It’s been almost a year and people are dying by the hundreds of…,retweet,Why isn’t there a “report Covid-19 misinformation” option?? It’s been almost a year and people are dying by the hundreds of thousands because misinformation is allowed to spread unchecked. Enough. @T***t @T***r @j***k,-,K***r,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Why isn’t there a “report Covid-19 misinformation” option?? It’s been almost a year and people are dying by the hundreds of thousands because misinformation is allowed to spread unchecked. Enough. @T***t @T***r @j***k', 'tweet_B：1of Brazil\'s most famous YT, @w***n just sent 60 ventilators to Manaus. 📹shows 10 boxes been delivered. Meanwhile, president Bolsonaro, said the death toll in the region ""has increased dramatically"" due 2 the failure 2 apply ""early treatment""using ineffectivedrugs #COVID19 https://***7n', 'tweet_C：A proud Penn parent shared this photo with me of his daughter, Kendall Roseboro, a junior at Penn, working with Black Doctors COVID-19 Consortium to administer vaccines in Philly neighborhoods - great example of Penn student leaders in action @P***n https://***6f']","['Why isn’t there a “report Covid-19 misinformation” option?? It’s been almost a year and people are dying by the hundreds of thousands because misinformation is allowed to spread unchecked. Enough. @T***t @T***r @j***k', '1of Brazil\'s most famous YT, @w***n just sent 60 ventilators to Manaus. 📹shows 10 boxes been delivered. Meanwhile, president Bolsonaro, said the death toll in the region ""has increased dramatically"" due 2 the failure 2 apply ""early treatment""using ineffectivedrugs #COVID19 https://***7n', 'A proud Penn parent shared this photo with me of his daughter, Kendall Roseboro, a junior at Penn, working with Black Doctors COVID-19 Consortium to administer vaccines in Philly neighborhoods - great example of Penn student leaders in action @P***n https://***6f', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""New Dawn Staley diary from @T***d: The @G***B coach speaks on why her team won't stand for the national anthem, and details her first midseason COVID-19 scare. https://***wI"", 'In the scenario where the ‘holiday’ ends on 31st March, we are confident demand will likely sustain. In December, Rightmove’s predictions indicated a 4% increase in house prices across this year, irrespective of Brexit, Covid-19 or the Stamp Duty Deadline. #stampduty #property https://***CQ', '#Psychiatric illnesses in #COVID19 may be the emerging theme in upcoming research. Prediction sourced from #EvidenceFlow: https://***c1 Paper: https://***pP https://***Nr', '-']",tweet_A,-,retweet,"U.S. reported over 4,000 COVID-19 deaths in a single day. time：2021-01-06"
t1488965490621837314,106832630,2022-02-02 20:00:11+00:00,Covid,"Early in the #pandemic, reliable information was hard to find. For vulnerable populations, there was nothing. @C***y student Tahmid Hasib Khan not only saw an opportunity to inform, but a way to educate beyond #COVID19 with @b***i https://***Uz https://***Uv",post,-,"Early in the #pandemic, reliable information was hard to find. For vulnerable populations, there was nothing. @C***y student Tahmid Hasib Khan not only saw an opportunity to inform, but a way to educate beyond #COVID19 with @b***i https://***Uz https://***Uv",C***H,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Free COVID-19 TESTING TODAY, January 31, 1:00pm-3:30pm Young Scholars of Western PA 600 Newport Drive, Pittsburgh PA 15234 Pre-register here: https://***2g This is a walkup site, not a drive-thru Insurance not required but please bring insurance card if available https://***2U', 'tweet_B：Testing environmental samples including air samples may help identify new COVID-19 variants and prevent further disease spread. https://***r5 #pandemic #publichealth', 'tweet_C：#PasajeroSeguro | La lucha contra el covid-19 no se detiene. 💪🏼 Hoy nuestros fiscalizadores junto a la @P***u, verificaron el cumplimiento de la vacunación completa y la tercera dosis de refuerzo por parte de los conductores y cobradores del servicio de transporte. https://***5q']","['Free COVID-19 TESTING TODAY, January 31, 1:00pm-3:30pm Young Scholars of Western PA 600 Newport Drive, Pittsburgh PA 15234 Pre-register here: https://***2g This is a walkup site, not a drive-thru Insurance not required but please bring insurance card if available https://***2U', 'Testing environmental samples including air samples may help identify new COVID-19 variants and prevent further disease spread. https://***r5 #pandemic #publichealth', '#PasajeroSeguro | La lucha contra el covid-19 no se detiene. 💪🏼 Hoy nuestros fiscalizadores junto a la @P***u, verificaron el cumplimiento de la vacunación completa y la tercera dosis de refuerzo por parte de los conductores y cobradores del servicio de transporte. https://***5q', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Early in the #pandemic, reliable information was hard to find. For vulnerable populations, there was nothing. @C***y student Tahmid Hasib Khan not only saw an opportunity to inform, but a way to educate beyond #COVID19 with @b***i https://***Uz https://***Uv', ""JUST IN: British Foreign Secretary Liz Truss tested positive for Covid-19. Canada's PM Trudeau also tested positive today. Truss no longer going to Ukraine tomorrow with Boris Johnson"", 'Update: while we continue to push @P***S and his administration to provide accessible at-home #COVID19 tests, we’ve partnered with @a***o to provide any blind person the visual interpreting service for testing. https://***Ag', '-']",-,0,post,Supreme Court blocked Biden  s vaccine mandate for large employers. time：2022-01-13
t1408873772535402498,4918572206,2021-06-26 19:44:17+00:00,Covid,Robert F. Kennedy Jr. WARNS: Don’t take a COVID-19 vaccine under any circumstances! You will no longer be able to be cured simply by removing toxins from the human body https://***pF,post,-,Robert F. Kennedy Jr. WARNS: Don’t take a COVID-19 vaccine under any circumstances! You will no longer be able to be cured simply by removing toxins from the human body https://***pF,d***5,"['post', 'retweet', 'reply', 'quote']","['tweet_A：#coronavirus की दूसरी लहर में दिल्ली ने ऑक्सीजन की माँग ज़रूरत से 4 गुणा ज़्यादा की। कोर्ट की ओर से गठित कमिटी का ख़ुलासा। याद दिला दें #Corona का सबसे ज़्यादा क़हर #दिल्ली पर बरपा था। सैंकड़ों लोगों ने सुविधाओं की कमी से जान गँवा दी। #DeltaVariant #DelhiGovernment', 'tweet_B：Wer trägt die Lasten der #Coronavirus #Pandemie? Über die Forderung der #linke nach einer #Vermögensabgabe diskutiert mit uns @A***t am Donnerstag 1. Juli, 19.30 Uhr online. Zugangsdaten https://***1w', ""tweet_C：My PhD experience has been enhanced by various projects outside the lab. One of them is organising the @p***e symposium - join us for a free public talk by @D***n 'What did COVID-19 tell us about - stroke, research, each other?' on Monday 28th June -1.30 pm. 5a/6""]","['#coronavirus की दूसरी लहर में दिल्ली ने ऑक्सीजन की माँग ज़रूरत से 4 गुणा ज़्यादा की। कोर्ट की ओर से गठित कमिटी का ख़ुलासा। याद दिला दें #Corona का सबसे ज़्यादा क़हर #दिल्ली पर बरपा था। सैंकड़ों लोगों ने सुविधाओं की कमी से जान गँवा दी। #DeltaVariant #DelhiGovernment', 'Wer trägt die Lasten der #Coronavirus #Pandemie? Über die Forderung der #linke nach einer #Vermögensabgabe diskutiert mit uns @A***t am Donnerstag 1. Juli, 19.30 Uhr online. Zugangsdaten https://***1w', ""My PhD experience has been enhanced by various projects outside the lab. One of them is organising the @p***e symposium - join us for a free public talk by @D***n 'What did COVID-19 tell us about - stroke, research, each other?' on Monday 28th June -1.30 pm. 5a/6"", '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Risk of heart inflammation (myocarditis &amp; pericarditis) is greater if you get #COVID19 c/w rare chance of such a side effect w/ #CovidVaccine #GetVaccinated https://***wL', 'Robert F. Kennedy Jr. WARNS: Don’t take a COVID-19 vaccine under any circumstances! You will no longer be able to be cured simply by removing toxins from the human body https://***pF', 'The #COVID19 situation in Africa is worrisome. Both the number of cases &amp; deaths are almost 40% higher than the week before. https://***ob Vaccines donated next year will be too late for those who are dying, infected, or at risk today. #VaccinEquity - if not now, when? https://***Ox', '-']",-,1,post,U.S. reached President Biden  s goal of 300 million vaccine doses administered. time：2021-06-10
t1242322070987366400,2893158031,2020-03-24 05:27:17+00:00,Covid,"RT @l***a: As the molecular team behind the @s***y, @d***0 and I are excited to begin COVID-19 community testing in par…",retweet,"As the molecular team behind the @s***y, @d***0 and I are excited to begin COVID-19 community testing in partnership with @K***h through #SCANCOVID https://***Xg Resources and thread 1/8",-,a***v,"['post', 'retweet', 'reply', 'quote']","['tweet_A：FREE Instant Dentist digital dental assessment and advice for emergency cases during COVID-19. With #dental practices having to restrict, our team of digital dentists are offering help anyone self isolating. https://***qW #Telemedicine #teledentistry #mHealth', 'tweet_B：As the molecular team behind the @s***y, @d***0 and I are excited to begin COVID-19 community testing in partnership with @K***h through #SCANCOVID https://***Xg Resources and thread 1/8', 'tweet_C：This would be an important sign. Democratic societies must shape their own answer to supernational threats like #coronavirus https://***xe']","['FREE Instant Dentist digital dental assessment and advice for emergency cases during COVID-19. With #dental practices having to restrict, our team of digital dentists are offering help anyone self isolating. https://***qW #Telemedicine #teledentistry #mHealth', 'As the molecular team behind the @s***y, @d***0 and I are excited to begin COVID-19 community testing in partnership with @K***h through #SCANCOVID https://***Xg Resources and thread 1/8', 'This would be an important sign. Democratic societies must shape their own answer to supernational threats like #coronavirus https://***xe', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['#ÚLTIMAHORA: 32 nuevos casos de #coronavirus en #Perú 🇵🇪, que elevan el total del país a 395 infectados. La inmensa mayoría de los pacientes están en Lima, ciudad que acumula ya 307 diagnosticados. Hay 36 ciudadanos hospitalizados. Se han realizado un total de 6.664 análisis https://***oi', 'Great work from the @a***n team in a COVID-19 world. Housebound celebrities pivot to creating online coronavirus content: https://***5E', ""I'm excited to launch these #COVID19 embeddings with my team! This is a small way I can contribute to helping the world learn more about the coronavirus. https://***LB"", '-']",tweet_B,-,retweet,Tokyo Olympics officially postponed to 2021. time：2020-03-24
t1491866238997389315,137346360,2022-02-10 20:06:43+00:00,Covid,Main Line Health back in the red as Covid-19 cost struggles continue https://***Fi via @P***l,post,-,Main Line Health back in the red as Covid-19 cost struggles continue https://***Fi via @P***l,P***e,"['post', 'retweet', 'reply', 'quote']","['tweet_A：#Unite2FightCorona #LargestVaccineDrive ➡️ India’s Cumulative #COVID19 Vaccination Coverage exceeds 170.87 Cr (1,70,87,06,705). ➡️ More than 53.61 Lakh doses administered in the last 24 hours. ➡️ More than 1.57 Cr Precaution Doses administered so far. https://***S2 https://***aO', ""tweet_B：#JoburgUpdates ICYMI: There have been changes with regards to #COVID19 isolation. Don't forget to also get your booster shot to help your body fight any new Covid-19 variants #JovaJozi #JoziCares #LetsVaccinate #Yes2Vaccine ^GZ https://***ah"", ""tweet_C：RT @l***l: 😟 but yeah, let's drop all mitigations &amp; isolation for Covid infection #Covid19UK""]","['#Unite2FightCorona #LargestVaccineDrive ➡️ India’s Cumulative #COVID19 Vaccination Coverage exceeds 170.87 Cr (1,70,87,06,705). ➡️ More than 53.61 Lakh doses administered in the last 24 hours. ➡️ More than 1.57 Cr Precaution Doses administered so far. https://***S2 https://***aO', ""#JoburgUpdates ICYMI: There have been changes with regards to #COVID19 isolation. Don't forget to also get your booster shot to help your body fight any new Covid-19 variants #JovaJozi #JoziCares #LetsVaccinate #Yes2Vaccine ^GZ https://***ah"", ""RT @l***l: 😟 but yeah, let's drop all mitigations &amp; isolation for Covid infection #Covid19UK"", '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Main Line Health back in the red as Covid-19 cost struggles continue https://***Fi via @P***l', ""Discover a great variety of #data on the recovery of #tourism @U***O's new #COVID19 recovery tracker 🌍 ✈️ https://***1a"", 'Via @C***v, the #COVID19Vaccine has been the fastest vaccine rollout in history. Paper: https://***Zp https://***9z', '-']",-,0,post,Supreme Court blocked Biden  s vaccine mandate for large employers. time：2022-01-13
t1492985144533209097,1912577862,2022-02-13 22:12:51+00:00,Covid,"#ULTIMOREPORTE 🚨 #COVID19 🇵🇪 #SINADEF Las cifras están bajando, pero no es motivo para bajar la guardia, sigamos cuidándonos, protocolos no olvidar. Gracias a @r***g 🙌🏼 por su trabajo. Lean todo el hilo por favor, y darle Rt chicos. Gracias 🤗 https://***1G",post,-,"#ULTIMOREPORTE 🚨 #COVID19 🇵🇪 #SINADEF Las cifras están bajando, pero no es motivo para bajar la guardia, sigamos cuidándonos, protocolos no olvidar. Gracias a @r***g 🙌🏼 por su trabajo. Lean todo el hilo por favor, y darle Rt chicos. Gracias 🤗 https://***1G",L***a,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @B***s: La #NuevaNormalidad y #COVID19 en viñetas, 13.02.2022. #SextaOla #Omicron #Mascarillas #Sánchez #Pactos #IPC #UPN #Case...', 'tweet_B：@P***S Heart-disease risk rises after COVID19. A large study shows a long-term, rise in risk of cardiovascular disease. As COVID19 and preeclampsia, both increase cardiovascular risk, together this will seriously harm mothers-to-be. Vaccinate pregnant women. https://***jQ', 'tweet_C：💙 Sean quienes sean 💙 Donde sea que vivan Durante la pandemia de COVID-19, los conflictos y el cambio climático, no dejaremos de trabajar #ParaCadaInfancia. https://***Px']","['RT @B***s: La #NuevaNormalidad y #COVID19 en viñetas, 13.02.2022. #SextaOla #Omicron #Mascarillas #Sánchez #Pactos #IPC #UPN #Case...', '@P***S Heart-disease risk rises after COVID19. A large study shows a long-term, rise in risk of cardiovascular disease. As COVID19 and preeclampsia, both increase cardiovascular risk, together this will seriously harm mothers-to-be. Vaccinate pregnant women. https://***jQ', '💙 Sean quienes sean 💙 Donde sea que vivan Durante la pandemia de COVID-19, los conflictos y el cambio climático, no dejaremos de trabajar #ParaCadaInfancia. https://***Px', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['#ULTIMOREPORTE 🚨 #COVID19 🇵🇪 #SINADEF Las cifras están bajando, pero no es motivo para bajar la guardia, sigamos cuidándonos, protocolos no olvidar. Gracias a @r***g 🙌🏼 por su trabajo. Lean todo el hilo por favor, y darle Rt chicos. Gracias 🤗 https://***1G', 'Remember that long table separating EMMANUEL MACRON from VLADIMIR PUTIN during their meeting this week in Moscow? @R***s reports it was because Macron refused to take a Russian Covid-19 test when he arrived, because he didn’t want to give Putin his DNA. https://***T5', 'México, el país que realiza menos pruebas para detección de #Covid19, superó CINCO veces el ""escenario catastrófico"" de muertes, sin estrategia alguna contra el virus. #Mexico🇲🇽 #COVID19🦠 #Vacunacion💉 #Vacuna💉#Vaccine💉@S***x⚕️ #LopezGatell💀 @l***_💀 https://***Na', '-']",-,0,post,Supreme Court blocked Biden  s vaccine mandate for large employers. time：2022-01-13
t1486057803353575428,28785486,2022-01-25 19:26:04+00:00,Covid,"Florida Gov. Ron DeSantis vows to ""fight back"" against the FDA's decision to limit the use of two monoclonal antibody treatments for COVID-19 that were found to be ineffective against the now-dominant omicron variant. https://***iH https://***Hk",post,-,"Florida Gov. Ron DeSantis vows to ""fight back"" against the FDA's decision to limit the use of two monoclonal antibody treatments for COVID-19 that were found to be ineffective against the now-dominant omicron variant. https://***iH https://***Hk",A***C,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Doug Ford accepts Ontario nurses’ invite to meet after mistakenly saying he couldn’t https://***HL @o***s #COVID19ON #ONThealth #ONpoli https://***yq', 'tweet_B：Una teoría, según un estudio de la Escuela de Medicina de Harvard publicado en julio de 2020, es que el COVID-19 causa daño a ciertas células, llamadas células sustentaculares, que sostienen y ayudan a las neuronas olfatorias, que identifican los olores.', 'tweet_C：COVID-19 was the 3rd leading cause of death in the U.S. in November 2021. Plot source: https://***14 https://***Gl']","['Doug Ford accepts Ontario nurses’ invite to meet after mistakenly saying he couldn’t https://***HL @o***s #COVID19ON #ONThealth #ONpoli https://***yq', 'Una teoría, según un estudio de la Escuela de Medicina de Harvard publicado en julio de 2020, es que el COVID-19 causa daño a ciertas células, llamadas células sustentaculares, que sostienen y ayudan a las neuronas olfatorias, que identifican los olores.', 'COVID-19 was the 3rd leading cause of death in the U.S. in November 2021. Plot source: https://***14 https://***Gl', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""A new study shows high levels of #coronavirus antibodies that fight the #omicronvariant four months after a third dose of the #Pfizer vaccine, a positive sign for the durability of a #boostershot's effectiveness. https://***84"", ""Just 51.9% of #Ontario kids aged 5-11 have received 1 dose of the #COVID19 vaccine. Many haven't been offered school-based vaccination clinics. How different would this be if the Ford government hadn't cut funding to schools and public health immediately after getting elected?"", 'Florida Gov. Ron DeSantis vows to ""fight back"" against the FDA\'s decision to limit the use of two monoclonal antibody treatments for COVID-19 that were found to be ineffective against the now-dominant omicron variant. https://***iH https://***Hk', '-']",-,2,post,Supreme Court blocked Biden  s vaccine mandate for large employers. time：2022-01-13
t1293477078822801408,1249962789441097728,2020-08-12 09:19:01+00:00,Covid,Meet Dr Angie Sin - she's been helping the @U***w #LighthouseLabsUK testing samples for #COVID19 - read her full Lab Story &gt; https://***c5 https://***l6,post,-,Meet Dr Angie Sin - she's been helping the @U***w #LighthouseLabsUK testing samples for #COVID19 - read her full Lab Story &gt; https://***c5 https://***l6,L***K,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Danke, @b***t für die direkte Aufnahme des ""Covid-19 Special"" by @w***t und #Bookwire. https://***w2', 'tweet_B：Status Report: Mobiles DJing During COVID-19 https://***hN https://***6Y', 'tweet_C：Studies continue to prove that more mask wearing, together with handwashing and social distancing, helps reduce the spread of #COVID19 in communities everywhere. Join the movement to help fight the pandemic - #WearAMask #WorldMaskWeek and beyond. @P***n.']","['Danke, @b***t für die direkte Aufnahme des ""Covid-19 Special"" by @w***t und #Bookwire. https://***w2', 'Status Report: Mobiles DJing During COVID-19 https://***hN https://***6Y', 'Studies continue to prove that more mask wearing, together with handwashing and social distancing, helps reduce the spread of #COVID19 in communities everywhere. Join the movement to help fight the pandemic - #WearAMask #WorldMaskWeek and beyond. @P***n.', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""Meet Dr Angie Sin - she's been helping the @U***w #LighthouseLabsUK testing samples for #COVID19 - read her full Lab Story &gt; https://***c5 https://***l6"", 'At the first sign of the #pandemic, our researchers began tapping into our extensive #antiviral expertise in the battle against #COVID19. Learn how: https://***Mb https://***Rd', 'Heart attacks and strokes are still happening during COVID-19. This CDC-approved PSA explains why you should seek emergency care if you experience symptoms. https://***L3', '-']",-,0,post,U.S. reported over 3.5 million confirmed cases. time：2020-07-16
