id,author_id,created_at,event_type,text,action,objec_tw,post_content,username,action_option,tweet_page,tweet_option,tweet_option_2,content_option,action_object_answer,action_content_answer,action_type_answer,trigger_news
t1500773805765058561,17938259,2022-03-07 10:02:12+00:00,BlackLivesMatter,"Jay-Z Told NFL He Would Quit If They Didn’t Let Dr. Dre, Eminem and More Play Super Bowl Halftime Show, Snoop Dogg Reveals  @XXL #BlackLivesMatter #BlackTwitter",post,-,"Jay-Z Told NFL He Would Quit If They Didn’t Let Dr. Dre, Eminem and More Play Super Bowl Halftime Show, Snoop Dogg Reveals https://***IR @X***L #BlackLivesMatter #BlackTwitter",w***n,"['post', 'retweet', 'reply', 'quote']","[""tweet_A：A group of high school students has spent close to two years working on getting a Black Lives Matter mural in South Pasadena's Orange Grove Park. Their effort, however, hit another roadblock this week. https://***6r"", 'tweet_B：RT @R***e: #BlackLivesMatter to God. https://***24', 'tweet_C：RT @A***3: @R***O If #AllLivesMatter do us a favor. Send a memo to your Master of the Republican Plantation Party aka #PutinsPupp...']","[""A group of high school students has spent close to two years working on getting a Black Lives Matter mural in South Pasadena's Orange Grove Park. Their effort, however, hit another roadblock this week. https://***6r"", 'RT @R***e: #BlackLivesMatter to God. https://***24', 'RT @A***3: @R***O If #AllLivesMatter do us a favor. Send a memo to your Master of the Republican Plantation Party aka #PutinsPupp...', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['17) Saturday’s email isn’t the first time Grothman has gone off the rails complaining about government spending. In Nov 2021, he made a speech in the House in which he claimed that...', 'Jay-Z Told NFL He Would Quit If They Didn’t Let Dr. Dre, Eminem and More Play Super Bowl Halftime Show, Snoop Dogg Reveals https://***IR @X***L #BlackLivesMatter #BlackTwitter', 'Bubba said “Black lives matter” and then said “get the confederate flag out of here”. OMG', '-']",-,1,post,Ahmaud Arbery  s killers were sentenced to life in prison for federal hate crimes. time：2022-02-23
t1488524062720679944,1384128335765151747,2022-02-01 14:46:06+00:00,BlackLivesMatter,"Happy 1st of February everyone! since February is #BlackHistoryMonth, I want to post this video I made in honor of #MLK. I suggest you check it out because I worked really hard on it and it talks about issues like police brutality. #BlackLivesMatter ",post,-,"Happy 1st of February everyone! since February is #BlackHistoryMonth, I want to post this video I made in honor of #MLK. I suggest you check it out because I worked really hard on it and it talks about issues like police brutality. #BlackLivesMatter https://***fD",f***r,"['post', 'retweet', 'reply', 'quote']","['tweet_A：This guy is an absolute lunatic. “I’ve chosen to not go anywhere near protests that spew hateful rhetoric.” In the same clip he admits he supports Black Lives Matter, but refuses to go to a trucker protest about forced-medical injections. Trudeau is a dictator. https://***Xa', 'tweet_B：San Francisco’s surveillance protections were put in place to end decades of discrimination and abuse by the SFPD. In the three years since the law was passed, the police have defied it, and were even caught illegally spying on the Black Lives Matter movement.', 'tweet_C：@H***z @e***p Tonight 9pm EST #HipHopEd What will our schools look like when #BlackLivesMatter at them? Check us on @T***s w/ @c***n at 8:15 pm EST https://***NA']","['This guy is an absolute lunatic. “I’ve chosen to not go anywhere near protests that spew hateful rhetoric.” In the same clip he admits he supports Black Lives Matter, but refuses to go to a trucker protest about forced-medical injections. Trudeau is a dictator. https://***Xa', 'San Francisco’s surveillance protections were put in place to end decades of discrimination and abuse by the SFPD. In the three years since the law was passed, the police have defied it, and were even caught illegally spying on the Black Lives Matter movement.', '@H***z @e***p Tonight 9pm EST #HipHopEd What will our schools look like when #BlackLivesMatter at them? Check us on @T***s w/ @c***n at 8:15 pm EST https://***NA', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Check out our friend on @t***m! We see👀 you @R***a! // @E***C @N***s', 'Happy 1st of February everyone! since February is #BlackHistoryMonth, I want to post this video I made in honor of #MLK. I suggest you check it out because I worked really hard on it and it talks about issues like police brutality. #BlackLivesMatter https://***fD', 'Black Lives Matter leaders are ‘jumping ship’ as ‘Millions’ of dollars unaccounted for https://***jv', '-']",-,1,post,Kimberly Potter was convicted of manslaughter in the death of Daunte Wright. time：2021-12-23
t1493927573939707905,1116021582621757446,2022-02-16 12:37:44+00:00,BlackLivesMatter,"🌹LEEDS RALLY🌹  The next Socialist Campaign Group local rally is in Leeds on Thursday 24th February.   Speakers include: ◾@IanLaveryMP ◾@marykfoy ◾@IanByrneMP ◾@RichardBurgon  And speakers from the UCU, Black Lives Matter and Momentum.  Register here:  ",post,-,"🌹LEEDS RALLY🌹 The next Socialist Campaign Group local rally is in Leeds on Thursday 24th February. Speakers include: ◾@I***P ◾@m***y ◾@I***P ◾@R***n And speakers from the UCU, Black Lives Matter and Momentum. Register here: https://***0a https://***CO",s***m,"['post', 'retweet', 'reply', 'quote']","['tweet_A：@J***d Agreed @J***d , this was a clear-cut case of racism! It shows how America is #WhiteSupremacist and controlled by #whiteness to its core! At least the black guy got away with his life, which is something, given the ways of US police officers! #BlackLivesMatter #WhitePrivilege', 'tweet_B：RT @R***a: First #black #Congressman #Honored at #USA #Capitol #BlackHistoryMonth #BlackLivesMatter https://***K5', 'tweet_C：#BBCWorld #ContextBBC #BBCSport #FoxNews So who’s on the halftime show with Snoop? #SuperBowl #BlackLivesMatterUK #BlackLivesMatter #100Devs #MurdochGutterMedia #BlackTwitter #JohnsonOut20 #london #OttawaStrong #accuweather #bbcweather #weatherchannel #msnbc #DeadlineWH https://***ZH']","['@J***d Agreed @J***d , this was a clear-cut case of racism! It shows how America is #WhiteSupremacist and controlled by #whiteness to its core! At least the black guy got away with his life, which is something, given the ways of US police officers! #BlackLivesMatter #WhitePrivilege', 'RT @R***a: First #black #Congressman #Honored at #USA #Capitol #BlackHistoryMonth #BlackLivesMatter https://***K5', '#BBCWorld #ContextBBC #BBCSport #FoxNews So who’s on the halftime show with Snoop? #SuperBowl #BlackLivesMatterUK #BlackLivesMatter #100Devs #MurdochGutterMedia #BlackTwitter #JohnsonOut20 #london #OttawaStrong #accuweather #bbcweather #weatherchannel #msnbc #DeadlineWH https://***ZH', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['#useofforce #policebrutality #policeaccountability #policethepolice #policereform #SFPD #SFDA #CJReform #BLM #BlackLivesMatter @e***e @C***s @s***f @G***n @n***y @A***l @W***s @C***P @R***C', '🌹LEEDS RALLY🌹 The next Socialist Campaign Group local rally is in Leeds on Thursday 24th February. Speakers include: ◾@I***P ◾@m***y ◾@I***P ◾@R***n And speakers from the UCU, Black Lives Matter and Momentum. Register here: https://***0a https://***CO', 'Traumatized me for sure. Trauma makes us forget things sometimes. Trauma made me forget who the f*** I really am. Healing is key. Healing causes us to remember. To heal is to forgive and sometimes forget ❤️❤️❤️❤️🙏🏾🙏🏾🙏🏾🕊🕊🕊🤍🤍. I am still healing. It’s a journey. #Reflections', '-']",-,1,post,Kimberly Potter was convicted of manslaughter in the death of Daunte Wright. time：2021-12-23
t1477919922600644608,9761822,2022-01-03 08:29:02+00:00,BlackLivesMatter,"“It’s just cool to trust your process, whatever it is!” -Brick Howze  🎧Listen to the latest episode of The Kurty D Show:   #inclusivity #blacklivesmatter #music #hiphop #streetculture #hollywood #beachwoodcanyon #surf #ocean #makingwaves #TheKurtyDShow ",post,-,"“It’s just cool to trust your process, whatever it is!” -Brick Howze 🎧Listen to the latest episode of The Kurty D Show: https://***2L #inclusivity #blacklivesmatter #music #hiphop #streetculture #hollywood #beachwoodcanyon #surf #ocean #makingwaves #TheKurtyDShow https://***ZM",K***D,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @L***h: The star of this season of @Q***e is all of the shirts worn by @K***o #SayHerName #DefundThePolice #BlackLivesMatter', 'tweet_B：Find a 2022 First Day Hike In Maryland On Jan. 1 And 2 https://***6v ~~~~ #LifeInBmore #Baltimore #BaltimoreCity #CharmCity #BMore #blacklivesmatter #BmoreMusicCompany #SarahSargent #CraigPhillips #BmoreProductions #Northwood #EastBaltimore https://***p6', 'tweet_C：🏃🏾♂️🏊🏾🏋🏾🧘🏾♂️🎾The Color of LOVE💪🏾#coachreemy #ntc #nrc #tennis #stayfit #staystrong #running #music #swimming #yoga #manchinandsinemaaretraitors #blacklivesmatter #votingrights #blackvotersmatter #JustDoIt #getvaccinated #StarvingForVotingRights #fuckjoemanchin #buildbackbetter https://***oM']","['RT @L***h: The star of this season of @Q***e is all of the shirts worn by @K***o #SayHerName #DefundThePolice #BlackLivesMatter', 'Find a 2022 First Day Hike In Maryland On Jan. 1 And 2 https://***6v ~~~~ #LifeInBmore #Baltimore #BaltimoreCity #CharmCity #BMore #blacklivesmatter #BmoreMusicCompany #SarahSargent #CraigPhillips #BmoreProductions #Northwood #EastBaltimore https://***p6', '🏃🏾♂️🏊🏾🏋🏾🧘🏾♂️🎾The Color of LOVE💪🏾#coachreemy #ntc #nrc #tennis #stayfit #staystrong #running #music #swimming #yoga #manchinandsinemaaretraitors #blacklivesmatter #votingrights #blackvotersmatter #JustDoIt #getvaccinated #StarvingForVotingRights #fuckjoemanchin #buildbackbetter https://***oM', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Find a 2022 First Day Hike In Maryland On Jan. 1 And 2 https://***6v ~~~~ #LifeInBmore #Baltimore #BaltimoreCity #CharmCity #BMore #blacklivesmatter #BmoreMusicCompany #SarahSargent #CraigPhillips #BmoreProductions #Northwood #EastBaltimore https://***p6', '“It’s just cool to trust your process, whatever it is!” -Brick Howze 🎧Listen to the latest episode of The Kurty D Show: https://***2L #inclusivity #blacklivesmatter #music #hiphop #streetculture #hollywood #beachwoodcanyon #surf #ocean #makingwaves #TheKurtyDShow https://***ZM', '#desmondtutu #BlackLivesMatter Good morning ❤️ happy new year, 2020-2 year of Proverbs (Wisdom)🕯️🕯️🕯️🕯️🕯️🕯️🕯️may God bless and protect all of us.🙏', '-']",-,1,post,Kimberly Potter was convicted of manslaughter in the death of Daunte Wright. time：2021-12-23
t1271125518553735168,4238307521,2020-06-11 17:01:54+00:00,BlackLivesMatter,"RT @JoshuaPotash: I don't know why these images have disappeared from our TLs, but the #BlackLivesMatter protests have not stopped.  Dozens…",retweet,"I don't know why these images have disappeared from our TLs, but the #BlackLivesMatter protests have not stopped. Dozens happened around the world today. This is Boston 👇 https://***j9",-,g***s,"['post', 'retweet', 'reply', 'quote']","[""tweet_A：American voters' support for the Black Lives Matter movement has increased in the last 2 weeks almost as much as it had in 2 years, according to new data from an online survey research firm https://***CW"", ""tweet_B：I don't know why these images have disappeared from our TLs, but the #BlackLivesMatter protests have not stopped. Dozens happened around the world today. This is Boston 👇 https://***j9"", 'tweet_C：inspire the next generate both of colour and otherwise, to live their dreams. @L***r can be liberated from the past, then so can our society #BlackLivesMatter #noreasonjustpassion']","[""American voters' support for the Black Lives Matter movement has increased in the last 2 weeks almost as much as it had in 2 years, according to new data from an online survey research firm https://***CW"", ""I don't know why these images have disappeared from our TLs, but the #BlackLivesMatter protests have not stopped. Dozens happened around the world today. This is Boston 👇 https://***j9"", 'inspire the next generate both of colour and otherwise, to live their dreams. @L***r can be liberated from the past, then so can our society #BlackLivesMatter #noreasonjustpassion', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['While taking an #upstream approach to injustice, we also need policies that ensure #accountability. #PoliceBrutalityPandemic #blacklivesmatter #GeorgeFloyd #BreonnaTaylor https://***nb', '#BlackLivesMatter https://***5Z', 'perhaps @n***T can tell us what else is possible when we are not #ManufacturingConsent ...#BlackLivesMatter', '-']",tweet_B,-,retweet,"Chauvin  s charge was upgraded to add a second-degree murder charge. By this time, videos of police clashes with unarmed protesters were being heavily covered by news media. Two Buffalo, New York, police officers were charged with assault after a recording surfaced showing one officer pushing a seventy-five-year-old man to the ground and leaving him there as he bled from his head. time：2020-06-03"
t1309193782315888641,189685393,2020-09-24 18:11:36+00:00,BlackLivesMatter,Just so we are clear #BlackWomenMatter #BlackWomenDeserveBetter #BlackLivesMatter don't @ me I said what I said!,post,-,Just so we are clear #BlackWomenMatter #BlackWomenDeserveBetter #BlackLivesMatter don't @ me I said what I said!,D***D,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Black Lives Matter is an organization of white men, using the faces of dead black people, to raise millions of dollars toward electing white Democrats into positions of power. It is the most flagrantly racist organization in America.', 'tweet_B：This #USElection isn’t about politics. From the north, we implore you. #vote for your planet #ClimateChangeIsReal. #CaliforniaFires Vote for human rights #blacklivesmatter. Vote for #healthcare and #science, not #Lysol and #narcissism. For #democracy not #DictatorTrump 🙏', 'tweet_C：What Black Lives Matter Means from @Q***n. https://***QW via @Y***e. Go kid! https://***In']","['Black Lives Matter is an organization of white men, using the faces of dead black people, to raise millions of dollars toward electing white Democrats into positions of power. It is the most flagrantly racist organization in America.', 'This #USElection isn’t about politics. From the north, we implore you. #vote for your planet #ClimateChangeIsReal. #CaliforniaFires Vote for human rights #blacklivesmatter. Vote for #healthcare and #science, not #Lysol and #narcissism. For #democracy not #DictatorTrump 🙏', 'What Black Lives Matter Means from @Q***n. https://***QW via @Y***e. Go kid! https://***In', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['@h***s @h***p Thanks for inviting me. #BlackLivesMatter', '“it says ‘Black Lives Are Precious’ in Korean writing, because the literal translation of Black Lives Matter is impossible in Korean” https://***yn', ""Just so we are clear #BlackWomenMatter #BlackWomenDeserveBetter #BlackLivesMatter don't @ me I said what I said!"", '-']",-,2,post,"Grand jury decided not to charge officers in Breonna Taylor  s death directly, only charging one officer with wanton endangerment. time：2020-09-23"
t1482985063218298880,2616995078,2022-01-17 07:56:06+00:00,BlackLivesMatter,Today is #MLKDay2022 🇺🇸 …and this is what needs to be lived by. #BlackLivesMatter #JohnsonOut #IHaveADream. ,post,-,Today is #MLKDay2022 🇺🇸 …and this is what needs to be lived by. #BlackLivesMatter #JohnsonOut #IHaveADream. https://***Ah,2***l,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @H***o: We are pleased to welcome professor and member of the national Black Lives Matter at School steering committee @d***e...', 'tweet_B：Dr. King would have celebrated 93 years on earth this month... and today, We celebrate his life and legacy by carrying his work forward...Let’s educate, advocate and activate on this day and beyond. #MLK #MLKDay #BlackLivesMatter With Pride, John https://***E0', 'tweet_C：We are pleased to welcome professor and member of the national Black Lives Matter at School steering committee @d***s as a flipped keynote speaker at Conference to Restore Humanity! 🚀 Learn more and register at https://***6W #restorehumanity https://***kq']","['RT @H***o: We are pleased to welcome professor and member of the national Black Lives Matter at School steering committee @d***e...', 'Dr. King would have celebrated 93 years on earth this month... and today, We celebrate his life and legacy by carrying his work forward...Let’s educate, advocate and activate on this day and beyond. #MLK #MLKDay #BlackLivesMatter With Pride, John https://***E0', 'We are pleased to welcome professor and member of the national Black Lives Matter at School steering committee @d***s as a flipped keynote speaker at Conference to Restore Humanity! 🚀 Learn more and register at https://***6W #restorehumanity https://***kq', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Today is #MLKDay2022 🇺🇸 ...and this is what needs to be lived by. #BlackLivesMatter #JohnsonOut #IHaveADream. https://***Ah', 'Untitled, Mobile, Alabama, 1956 . . . #blackculture #blacklove #blackisbeautiful #socialjustice #freedom #endinjustice #speakup #speakout #blacklivesmatter #blm https://***4k', '#Musique #Blacklivesmatter Il y a un an, Michel Zecler était tabassé par des policiers dans son studio du 17e arrondissement parisien. Il livre un témoignage sobre et précieux sur son parcours de banlieusard devenu producteur de rap. https://***r4 https://***5h', '-']",-,0,post,Kimberly Potter was convicted of manslaughter in the death of Daunte Wright. time：2021-12-23
t1301859268459737089,20810303,2020-09-04 12:26:51+00:00,BlackLivesMatter,"Perspective: 93% of racial-justice protests that swept U.S. this summer remained peaceful and nondestructive.  New rpt logs 7,750 protests 05/26-08/22 linked to #BlackLivesMatter movement in 2,400 locations across all 50 states and DC. Via @washingtonpost  ",post,-,"Perspective: 93% of racial-justice protests that swept U.S. this summer remained peaceful and nondestructive. New rpt logs 7,750 protests 05/26-08/22 linked to #BlackLivesMatter movement in 2,400 locations across all 50 states and DC. Via @w***t https://***4q",r***s,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Trump attacked 17-year-old Greta Thunberg for fighting to save our burning planet, but defended Kyle Rittenhouse, a 17-year-old charged with murdering Black Lives Matter protesters. Tells you all you need to know.', 'tweet_B：We remain committed to our pledge to the Black community and the Black Lives Matter movement to take real, concrete action and effect meaningful change in our workplace and in the world. View the full update here: https://***38', 'tweet_C：They murdered Daniel Prude. #BlackLivesMatter']","['Trump attacked 17-year-old Greta Thunberg for fighting to save our burning planet, but defended Kyle Rittenhouse, a 17-year-old charged with murdering Black Lives Matter protesters. Tells you all you need to know.', 'We remain committed to our pledge to the Black community and the Black Lives Matter movement to take real, concrete action and effect meaningful change in our workplace and in the world. View the full update here: https://***38', 'They murdered Daniel Prude. #BlackLivesMatter', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""West Coast late read: Anyone who insists that Black Lives Matter and 'antifa' are one and the same is misinformed at best and a willful liar at worst. https://***8l"", '@t***l #blacklivesmatter https://***dU', 'Perspective: 93% of racial-justice protests that swept U.S. this summer remained peaceful and nondestructive. New rpt logs 7,750 protests 05/26-08/22 linked to #BlackLivesMatter movement in 2,400 locations across all 50 states and DC. Via @w***t https://***4q', '-']",-,2,post,Kyle Rittenhouse shot and killed two protesters in Kenosha during unrest following Jacob Blake  s shooting. time：2020-08-25
t1404712404840222725,2160921589,2021-06-15 08:08:30+00:00,BlackLivesMatter,Onze* rechtszaak tegen etnisch profileren door  @Marechaussee is nu bezig in Den Haag. Wij vragen aan de rechter om een grens te trekken tegen discriminatie.  Volg nu de zitting via de livestream   #blacklivesmatterNL #trekeengrens ,post,-,Onze* rechtszaak tegen etnisch profileren door @M***e is nu bezig in Den Haag. Wij vragen aan de rechter om een grens te trekken tegen discriminatie. Volg nu de zitting via de livestream https://***bX #blacklivesmatterNL #trekeengrens https://***0G,C***t,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @m***_: Black POWER &gt; Black Lives Matter', 'tweet_B：Black POWER &gt; Black Lives Matter', 'tweet_C：Ep 42 of #actingrealpod is up! It stars my friend, the v wise @a***r 🌀We talk the beauty of aging, goals &amp; gratitudes. Also, we have a real conversation ab what has &amp; what has not changed over this past year during the Black Lives Matter Movement. I love her. LINK IN BIO. https://***8t']","['RT @m***_: Black POWER &gt; Black Lives Matter', 'Black POWER &gt; Black Lives Matter', 'Ep 42 of #actingrealpod is up! It stars my friend, the v wise @a***r 🌀We talk the beauty of aging, goals &amp; gratitudes. Also, we have a real conversation ab what has &amp; what has not changed over this past year during the Black Lives Matter Movement. I love her. LINK IN BIO. https://***8t', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Ep 42 of #actingrealpod is up! It stars my friend, the v wise @a***r 🌀We talk the beauty of aging, goals &amp; gratitudes. Also, we have a real conversation ab what has &amp; what has not changed over this past year during the Black Lives Matter Movement. I love her. LINK IN BIO. https://***8t', 'Onze* rechtszaak tegen etnisch profileren door @M***e is nu bezig in Den Haag. Wij vragen aan de rechter om een grens te trekken tegen discriminatie. Volg nu de zitting via de livestream https://***bX #blacklivesmatterNL #trekeengrens https://***0G', 'Impossible is just an opinion. #explorer #exploremore #explorepage #nigeria #picoftheday #blacklivesmatter https://***hC', '-']",-,1,post,Derek Chauvin was found guilty of murder in the death of George Floyd. time：2021-04-20
t1490145896558129152,1281920742,2022-02-06 02:10:41+00:00,BlackLivesMatter,RT @LuaBorealis: Solidarity to the people who are holding the cops who killed Amir Lock accountable #AmirLocke #BlackLivesMatter,retweet,Solidarity to the people who are holding the cops who killed Amir Lock accountable #AmirLocke #BlackLivesMatter,-,V***v,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Another Video Protesters are currently taking to the streets of #Minneapolis after viewing video of #AmirLocke being shot by Police while sleeping in his home. #AmirLocke #Minneapolis #BlackLivesMatter #protests https://***x9', 'tweet_B：Solidarity to the people who are holding the cops who killed Amir Lock accountable #AmirLocke #BlackLivesMatter', 'tweet_C：4 Apologies a Christian need not make about the idea that black lives matter, [2017] https://***7y https://***RD']","['Another Video Protesters are currently taking to the streets of #Minneapolis after viewing video of #AmirLocke being shot by Police while sleeping in his home. #AmirLocke #Minneapolis #BlackLivesMatter #protests https://***x9', 'Solidarity to the people who are holding the cops who killed Amir Lock accountable #AmirLocke #BlackLivesMatter', '4 Apologies a Christian need not make about the idea that black lives matter, [2017] https://***7y https://***RD', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Theme: a Black man and a Black woman https://***aO', '🚨 ""The official Black Lives Matter (BLM) organization suspended online fundraising on Wednesday after being warned by the California Attorney General that it faced revocation of its charitable status after failing to file required annual reports."" https://***Kl', '@t***w It’s no coincidence the pieces of garbage can’t even say that black lives matter because they don’t believe they do. Your treasonous white supremacy cult attacked our nation and tried to overturn an election based on a lie. You guys are the very opposite of patriots.', '-']",tweet_B,-,retweet,Kimberly Potter was convicted of manslaughter in the death of Daunte Wright. time：2021-12-23
t1355480015010455552,37924129,2021-01-30 11:36:33+00:00,BlackLivesMatter,BLM ist und war schon immer im Sinne von „black lives matter just as much“. Es soll auf ein gesellschaftliches Ungleichgewicht aufmerksam gemacht und zur Aktivität aufgerufen werden. Ein Thread… ,post,-,BLM ist und war schon immer im Sinne von „black lives matter just as much“. Es soll auf ein gesellschaftliches Ungleichgewicht aufmerksam gemacht und zur Aktivität aufgerufen werden. Ein Thread… https://***cl,_***s,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @n***t: Black Lives Matter is nominated for a Nobel peace prize https://***Sd https://***WG', 'tweet_B：👇👇👇👇👇👇 Children Need to Be Back in School Tomorrow https://***rL', 'tweet_C：RT @i***s: #BlackHomesMatter highlight: ""#BlackLivesMatter... has to be attached to real policy change that uplifts our Black nei...']","['RT @n***t: Black Lives Matter is nominated for a Nobel peace prize https://***Sd https://***WG', '👇👇👇👇👇👇 Children Need to Be Back in School Tomorrow https://***rL', 'RT @i***s: #BlackHomesMatter highlight: ""#BlackLivesMatter... has to be attached to real policy change that uplifts our Black nei...', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['In this morning’s Senate Health committee I’m introducing 2 bills. Carrying my friend Zoe’s spirit with me as we work to require anti-racism &amp; equity focused continuing medical ed for all licensed providers. We can do better. We must. #medTwitter #BlackLivesMatter #BLM', ""So black lives matter when blacks are killed in USA and Europe but the narrative change when they're killed in Africa? @M***a &amp; @d***d if u host this MAMA In Uganda we shall know you double standards! We can't conduct business as usual when our people are being killed."", 'BLM ist und war schon immer im Sinne von „black lives matter just as much“. Es soll auf ein gesellschaftliches Ungleichgewicht aufmerksam gemacht und zur Aktivität aufgerufen werden. Ein Thread... https://***cl', '-']",-,2,post,Protests erupted in Philadelphia after police shot and killed Walter Wallace Jr. time：2020-10-26
t1460669947651280904,1322982676824051718,2021-11-16 18:03:48+00:00,BlackLivesMatter,"RT @MartinWilliam95: ""Injustice anywhere is a threat to #justice everywhere."" #MLK #BlackLivesMatter ",retweet,"""Injustice anywhere is a threat to #justice everywhere."" #MLK #BlackLivesMatter https://***X7",-,C***u,"['post', 'retweet', 'reply', 'quote']","['tweet_A：""Injustice anywhere is a threat to #justice everywhere."" #MLK #BlackLivesMatter https://***X7', 'tweet_B：La frase del día de @e***r 13 - 14 de noviembre de 2021. ""Compré un rifle para verme cool"". Kyle Rittenhouse, adolescente estadounidense que mató a dos personas e hirió a otra durante las protestas del movimiento Black Lives Matter, en agosto del año pasado. https://***JE', 'tweet_C：@I***0 @m***s @B***8 @F***s #BlackLivesMatter']","['""Injustice anywhere is a threat to #justice everywhere."" #MLK #BlackLivesMatter https://***X7', 'La frase del día de @e***r 13 - 14 de noviembre de 2021. ""Compré un rifle para verme cool"". Kyle Rittenhouse, adolescente estadounidense que mató a dos personas e hirió a otra durante las protestas del movimiento Black Lives Matter, en agosto del año pasado. https://***JE', '@I***0 @m***s @B***8 @F***s #BlackLivesMatter', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['""I think our administration has a long way to go."" During #WebSummit two weeks ago, #BlackLivesMatter co-founder Ayọ (fka Opal) Tometi said that democrats have \'dragged their feet\' on racial justice. More via @N***k 👇 https://***ZH', 'La frase del día de @e***r 13 - 14 de noviembre de 2021. ""Compré un rifle para verme cool"". Kyle Rittenhouse, adolescente estadounidense que mató a dos personas e hirió a otra durante las protestas del movimiento Black Lives Matter, en agosto del año pasado. https://***JE', 'Oregon School Board Fires Superintendent Who Didn’t Support Their Ban on Symbols Supporting Black Lives Matter and LGBTQ Pride https://***Mj ##DiversityandInclusion #Diversity #Inclusion #Belonging #Equity #RacialEquity #LGBTQIA https://***U3', '-']",tweet_A,-,retweet,"Frank McCall is promoted to police chief to replace Armstrong, who left for another job. time：2021-08-01"
t1499499329823854594,43342160,2022-03-03 21:37:54+00:00,BlackLivesMatter,Not surprised at all but still infuriated because we have yet another confirmation of how little Black lives matter within the criminal legal system.  My heart remains with the loved ones and community of #BreonnaTaylor ,post,-,Not surprised at all but still infuriated because we have yet another confirmation of how little Black lives matter within the criminal legal system. My heart remains with the loved ones and community of #BreonnaTaylor https://***qE,d***t,"['post', 'retweet', 'reply', 'quote']","['tweet_A：@B***m #morningjoe What\'s that old, #GOP, #PreemptiveWar, trope the #ExtremeRight used to chide @T***s with?🤔Ah, yes!😒 ""#FreedomIsntFree!""🇺🇸#RACISM WAS THE PLAN!👉🏾👌🏻👈🏾Why not invite @t***r on, to talk about #Ukraine?🧐Why only @R***l?😣 https://***Ez', 'tweet_B：RT @S***s: #AntiRacist #AntiracistEducation #BlackLivesMatter https://***KW https://***lo', 'tweet_C：RT @B***0: please help a battered unemployed trans black woman for rent and groceries. please donate or boost #BlackLivesMatter #...']","['@B***m #morningjoe What\'s that old, #GOP, #PreemptiveWar, trope the #ExtremeRight used to chide @T***s with?🤔Ah, yes!😒 ""#FreedomIsntFree!""🇺🇸#RACISM WAS THE PLAN!👉🏾👌🏻👈🏾Why not invite @t***r on, to talk about #Ukraine?🧐Why only @R***l?😣 https://***Ez', 'RT @S***s: #AntiRacist #AntiracistEducation #BlackLivesMatter https://***KW https://***lo', 'RT @B***0: please help a battered unemployed trans black woman for rent and groceries. please donate or boost #BlackLivesMatter #...', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['@P***S @a***s Today we salute @N***a 大坂なおみ . 🇭🇹🇯🇵The Haitian-Japanese tennis phenomenon uses her sports platform to inform and advocate for #BlackLivesMatter, Black women’s rights and women’s mental health. #WomensHistoryMonth #WomensHERstoryMonth https://***zb', 'Not surprised at all but still infuriated because we have yet another confirmation of how little Black lives matter within the criminal legal system. My heart remains with the loved ones and community of #BreonnaTaylor https://***qE', 'Today in Feminist Pedagogy/Feminist Activism, we welcome @u***6 as a guest speaker to discuss the feminist pedagogical practices of Black Lives Matter Berlin and the urban soundscapes of protest. ❤️🎉', '-']",-,1,post,Ahmaud Arbery  s killers were sentenced to life in prison for federal hate crimes. time：2022-02-23
