id,author_id,created_at,event_type,text,action,objec_tw,post_content,username,action_option,tweet_page,tweet_option,tweet_option_2,content_option,action_object_answer,action_content_answer,action_type_answer,trigger_news
t1320719577785970688,29530737,2020-10-26 13:30:59+00:00,Wildfire,"Calling all Campfire participants! Do you have a virtual exchange story, whether of a friendship you formed, a career goal you realized, or a perspective that’s changed? @StevensInit wants to hear it. Share your story:  #worldclassconnection ",post,-,"Calling all Campfire participants! Do you have a virtual exchange story, whether of a friendship you formed, a career goal you realized, or a perspective that’s changed? @S***t wants to hear it. Share your story: https://***su #worldclassconnection https://***L8",g***s,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Fire raged and burnt everything Soldiers came and left, Governor visited, Media visited, LAWMA swept the place They found nothing Suddenly! In a twinkle of an eye, Inspector Fashola found camera, even used cloth to pick it so as not to tamper with evidence Inspector Gadget 😂', 'tweet_B：Artist, educator captures personal stories of Californians without clean water https://***XH via @u***r', 'tweet_C：Mr. O’Brien please build the diplomatic and military pressure on 🇦🇿for immediate ceasefire #StopAzerbaijaniAggression #PeaceforArmenians #ArtsakhStrong https://***bd']","['Fire raged and burnt everything Soldiers came and left, Governor visited, Media visited, LAWMA swept the place They found nothing Suddenly! In a twinkle of an eye, Inspector Fashola found camera, even used cloth to pick it so as not to tamper with evidence Inspector Gadget 😂', 'Artist, educator captures personal stories of Californians without clean water https://***XH via @u***r', 'Mr. O’Brien please build the diplomatic and military pressure on 🇦🇿for immediate ceasefire #StopAzerbaijaniAggression #PeaceforArmenians #ArtsakhStrong https://***bd', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['(2/2) For major fires like this #easttroublesomefire there are dedicated @N***S meteorologists that work with fire officials to give them the best weather information. My forecasts are just to provide perspective for those of us following on Twitter.', 'Calling all Campfire participants! Do you have a virtual exchange story, whether of a friendship you formed, a career goal you realized, or a perspective that’s changed? @S***t wants to hear it. Share your story: https://***su #worldclassconnection https://***L8', 'SNOW STORM brings relief to Colorado after being ravaged by wildfire https://***ke', '-']",-,1,post,"Silverado Fire forced evacuations of 90,000 people in Orange County. time：2020-10-26"
t1305041140551487488,71691582,2020-09-13 07:10:29+00:00,Wildfire,The latest The Daily by Nova Vita Salon and Spa!  Thanks to @KatrinaFoley #wildfires,post,-,The latest The Daily by Nova Vita Salon and Spa! https://***SB Thanks to @K***y #wildfires,N***C,"['post', 'retweet', 'reply', 'quote']","[""tweet_A：We shouldn't let CA leadership get away with blaming the fires on climate change. We knew long ago it was coming. We knew we needed large scale prescribed burns and prevention. They were too afraid of NIMBYs and did nothing. They failed us."", 'tweet_B：New Neuro Job Announcements: Princeton University MIT Yale Scripps (California) Harvard University of Washington https://***Yb', 'tweet_C：Reports that extremists are setting wildfires in Oregon are untrue. Help us stop the spread of misinformation by only sharing information from trusted, official sources. https://***ep']","[""We shouldn't let CA leadership get away with blaming the fires on climate change. We knew long ago it was coming. We knew we needed large scale prescribed burns and prevention. They were too afraid of NIMBYs and did nothing. They failed us."", 'New Neuro Job Announcements: Princeton University MIT Yale Scripps (California) Harvard University of Washington https://***Yb', 'Reports that extremists are setting wildfires in Oregon are untrue. Help us stop the spread of misinformation by only sharing information from trusted, official sources. https://***ep', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['@L***6 @U***x Muchas gracias Lau! Fue un verdadero placer! Te mando un fuerte abrazo desde tierras californianas! #UACHCongresoFCA', 'The immense, all over body aches from smoke inhalation was not something I was remotely prepared for', 'The latest The Daily by Nova Vita Salon and Spa! https://***SB Thanks to @K***y #wildfires', '-']",-,2,post,San Francisco  s sky turned orange due to wildfire smoke. time：2020-09-10
t1316133167095373825,70796694,2020-10-13 21:46:14+00:00,Wildfire,Roadside wildfire starts happen every year in Utah. Learn how to prevent human caused wildfires by taking Utah's Wildfire Prevention Pledge at  ,post,-,Roadside wildfire starts happen every year in Utah. Learn how to prevent human caused wildfires by taking Utah's Wildfire Prevention Pledge at https://***Sh https://***GY,U***e,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @m***e: The California Republican Party was involved in an effort to prevent absentee voting during a pandemic. Now their staff is...', ""tweet_B：RT @C***e: I just voted in California's 2020 General Election! #VoteSafeCA #VoteCalifornia https://***8T"", 'tweet_C：RT @s***i: California’s attorney general and chief elections officer demanded GOP campaign officials stop using private ballot colle...']","['RT @m***e: The California Republican Party was involved in an effort to prevent absentee voting during a pandemic. Now their staff is...', ""RT @C***e: I just voted in California's 2020 General Election! #VoteSafeCA #VoteCalifornia https://***8T"", 'RT @s***i: California’s attorney general and chief elections officer demanded GOP campaign officials stop using private ballot colle...', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['All lives matter! Even if they are living in the regions you have never heard about.. This people are dying because of massive attacks by Armenian forces despite the ceasefire agreement yesterday from 12.00 #PrayForAzerbaijan #PrayForGanja https://***s1', '@s***e Interesting. If you come across any specific links / projects / repositories that show which parts, it would be nice to know exactly.', ""Roadside wildfire starts happen every year in Utah. Learn how to prevent human caused wildfires by taking Utah's Wildfire Prevention Pledge at https://***Sh https://***GY"", '-']",-,2,post,Zogg Fire in Shasta County killed 4 people and destroyed 204 structures. time：2020-10-12
t1063627563833151490,459537624,2018-11-17 02:59:07+00:00,Wildfire,RT @AlexisRoucourt: Mind-boggling. SF tops world ranking for worst air quality today. #sf #AirQuality #campfire ,retweet,Mind-boggling. SF tops world ranking for worst air quality today. #sf #AirQuality #campfire https://***Ha,-,r***e,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Love this! SAFD all the way out in Cali helping out &amp; representing San Antonio well. This is what it’s all about. Much love guys &amp; stay safe! @S***e https://***Wy', 'tweet_B：Mind-boggling. SF tops world ranking for worst air quality today. #sf #AirQuality #campfire https://***Ha', 'tweet_C：Celebrities Are Taking Their Wildfire Response Offline https://***ph']","['Love this! SAFD all the way out in Cali helping out &amp; representing San Antonio well. This is what it’s all about. Much love guys &amp; stay safe! @S***e https://***Wy', 'Mind-boggling. SF tops world ranking for worst air quality today. #sf #AirQuality #campfire https://***Ha', 'Celebrities Are Taking Their Wildfire Response Offline https://***ph', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['1300 homes listed so far - if you have space please share your home for those displaced by the fires in California https://***OL', 'Good to hear that the Woolsey Fire in Southern California is now more than 50% contained. Incredible local-state-federal partnership. https://***e5', 'Both mom &amp; dad in the Bishop family work for the @N***e. The Woolsey Fire took their home and everything in it, yet they continue to come to work every day. Their commitment to the community and the NPS is unwavering. So grateful for their service &amp; sacrifice 🐶 🐶 🐱 https://***u4', '-']",tweet_B,-,retweet,Camp Fire death toll reached 63; over 600 people reported missing. time：2018-11-15
t1303369857358901248,12241752,2020-09-08 16:29:24+00:00,Wildfire,#bobcatfire Last 24 hours from the Goes-17 satellite... looks like the Bobcat fire (middle bottom) burns hotter to the north at night and to the south during the day (consistent with Santa Ana winds) ,post,-,#bobcatfire Last 24 hours from the Goes-17 satellite... looks like the Bobcat fire (middle bottom) burns hotter to the north at night and to the south during the day (consistent with Santa Ana winds) https://***0x,m***n,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Hate it when some 12 yr olds walk by you in the park bumping fire grime and you fail to google the lyrics 😔', 'tweet_B：Some of the most generative people on earth will be leaving California - and perhaps even America - over the next 12 months.', 'tweet_C：You got nothing on us Phoenix. Eat it. @ Los Angeles, California https://***tc']","['Hate it when some 12 yr olds walk by you in the park bumping fire grime and you fail to google the lyrics 😔', 'Some of the most generative people on earth will be leaving California - and perhaps even America - over the next 12 months.', 'You got nothing on us Phoenix. Eat it. @ Los Angeles, California https://***tc', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Crazy atmosphere with all the smoke in the air today. https://***6D', '#bobcatfire Last 24 hours from the Goes-17 satellite... looks like the Bobcat fire (middle bottom) burns hotter to the north at night and to the south during the day (consistent with Santa Ana winds) https://***0x', 'Under continued fire for allegedly mocking fallen service members, the president tried to drag The Atlantic’s billionaire owner into the fight. https://***Be', '-']",-,1,post,"North Complex Fire killed at least 10 people and destroyed over 2,000 structures. time：2020-09-08"
t1305609039720538112,12241752,2020-09-14 20:47:06+00:00,Wildfire,#bobcatfire ... Unfortunately the fire continued to burn down and reach the bottom of Big Santa Anita Canyon last night ,reply,#bobcatfire burning up the western slope of Big Santa Anita Canyon towards Chantry Flat and Mt. Wilson this afternoon https://***q8,#bobcatfire ... Unfortunately the fire continued to burn down and reach the bottom of Big Santa Anita Canyon last night https://***t3,m***n,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @U***e: The #BattleCreek2Fire is growing rapidly and is now estimated at 50 acres. Structures along 1400 E northwest of the fire...', 'tweet_B：To the heroes in Oregon, California, &amp; Washington... https://***ke #OregonWildfires2020 #OregonFires #CaliforniaFires #CaliforniaWildFire #washingtonfires #wildfires #WestCoastFires @N***s', 'tweet_C：#bobcatfire burning up the western slope of Big Santa Anita Canyon towards Chantry Flat and Mt. Wilson this afternoon https://***q8']","['RT @U***e: The #BattleCreek2Fire is growing rapidly and is now estimated at 50 acres. Structures along 1400 E northwest of the fire...', 'To the heroes in Oregon, California, &amp; Washington... https://***ke #OregonWildfires2020 #OregonFires #CaliforniaFires #CaliforniaWildFire #washingtonfires #wildfires #WestCoastFires @N***s', '#bobcatfire burning up the western slope of Big Santa Anita Canyon towards Chantry Flat and Mt. Wilson this afternoon https://***q8', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Reports that extremists are setting wildfires in Oregon are untrue. Help us stop the spread of misinformation by only sharing information from trusted, official sources. https://***ep', 'Fire Tornadoes in California May God have mercy on the people of California 🥺🙏🏽 CLIMATE CHANGE IS REAL❗❗❗ https://***aT', '#bobcatfire ... Unfortunately the fire continued to burn down and reach the bottom of Big Santa Anita Canyon last night https://***t3', '-']",tweet_C,2,reply,San Francisco  s sky turned orange due to wildfire smoke. time：2020-09-10
t1048259034606964738,22971125,2018-10-05 17:10:04+00:00,Wildfire,Brazil holds 1/4 of the world’s remaining tropical rainforest &amp; until recently absorbed as much CO2 every year as that produced by ALL cars. Now scientists fear that deforestation &amp; climate change are pushing the forest to a tipping point.  @pritheworld,post,-,Brazil holds 1/4 of the world’s remaining tropical rainforest &amp; until recently absorbed as much CO2 every year as that produced by ALL cars. Now scientists fear that deforestation &amp; climate change are pushing the forest to a tipping point. https://***nW @p***d,a***h,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Why #feds can’t block California’s #netneutrality bill... First steps to stronger states rights https://***4a', 'tweet_B：RT @Y***m: Cities want strategies to reduce their #CarbonEmissions. Google has a tool for that: https://***Me via @T***A...', 'tweet_C：@r***e @F***s Alert Truck/FIRE accident N3 DBN bound B4 Richmond rd Brigade and Paramedics trying to get to driver AVOID https://***Dj']","['Why #feds can’t block California’s #netneutrality bill... First steps to stronger states rights https://***4a', 'RT @Y***m: Cities want strategies to reduce their #CarbonEmissions. Google has a tool for that: https://***Me via @T***A...', '@r***e @F***s Alert Truck/FIRE accident N3 DBN bound B4 Richmond rd Brigade and Paramedics trying to get to driver AVOID https://***Dj', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['THIS ✨💥👌🏼💪🏼 BE INSPIRED 💕💕 📷 @a***b @ Los Angeles, California https://***yk', 'Autumn sky on fire 🔥 #seoul #korea #travel #explore #sunset #autumnsky #dailylife #silhouette @ Seoul, South Korea https://***dd', 'Brazil holds 1/4 of the world’s remaining tropical rainforest &amp; until recently absorbed as much CO2 every year as that produced by ALL cars. Now scientists fear that deforestation &amp; climate change are pushing the forest to a tipping point. https://***nW @p***d', '-']",-,2,post,"Mendocino Complex Fire was fully contained after burning 459,123 acres. time：2018-09-17"
t1029462384270880768,37749110,2018-08-14 20:18:53+00:00,Wildfire,"If you are struggling to tell your brands story, check out The Electric Campfire. Great insights on how you can take your storytelling to the next level! ",post,-,"If you are struggling to tell your brands story, check out The Electric Campfire. Great insights on how you can take your storytelling to the next level! https://***c2",_***b,"['post', 'retweet', 'reply', 'quote']","['tweet_A：I probably won’t finish Forged by Fire today, but there’s nothing better than reading by the lake. So peaceful. What’s your favorite place to crack open a good book? #mrscaldwellsreads... https://***oz', 'tweet_B：Purple flowered tree. @ Sierra Madre, California https://***KQ', 'tweet_C：Latest on #HoweRidgeFire in @G***S -Multiple structures lost -Upper Lake McDonald area evacuated -West side of Sun Road closed -Size of fire still unknown https://***Er #MTnews #MTfire https://***RE']","['I probably won’t finish Forged by Fire today, but there’s nothing better than reading by the lake. So peaceful. What’s your favorite place to crack open a good book? #mrscaldwellsreads... https://***oz', 'Purple flowered tree. @ Sierra Madre, California https://***KQ', 'Latest on #HoweRidgeFire in @G***S -Multiple structures lost -Upper Lake McDonald area evacuated -West side of Sun Road closed -Size of fire still unknown https://***Er #MTnews #MTfire https://***RE', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Cargo ship catches fire at Bagamoyo https://***WF https://***lO', 'I probably won’t finish Forged by Fire today, but there’s nothing better than reading by the lake. So peaceful. What’s your favorite place to crack open a good book? #mrscaldwellsreads... https://***oz', 'If you are struggling to tell your brands story, check out The Electric Campfire. Great insights on how you can take your storytelling to the next level! https://***c2', '-']",-,2,post,"Holy Fire forced evacuations of 21,000 people. time：2018-08-10"
t1310596431128883201,6817652,2020-09-28 15:05:13+00:00,Wildfire,"These North Bay fire camera views are really something else, especially in time lapse.  #ShadyFire #GlassFire #BoysenFire   Also notice the last view still up from the Mount Vaca camera before it was consumed. 💔🔥  ",post,-,"These North Bay fire camera views are really something else, especially in time lapse. #ShadyFire #GlassFire #BoysenFire Also notice the last view still up from the Mount Vaca camera before it was consumed. 💔🔥 https://***Ds",m***e,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @j***o: Californians - you have until October 19th to register to vote - see link below. If you lag, there is the Same Day Voter...', 'tweet_B：California’s governor signed an executive order banning gas-only cars within 15 years. https://***mo', 'tweet_C：RT @m***0: Sardar Man Baktawar Singh Brar.. He owns 18000 (thousand) acres of land in California where he grows Raisins, Pistachio...']","['RT @j***o: Californians - you have until October 19th to register to vote - see link below. If you lag, there is the Same Day Voter...', 'California’s governor signed an executive order banning gas-only cars within 15 years. https://***mo', 'RT @m***0: Sardar Man Baktawar Singh Brar.. He owns 18000 (thousand) acres of land in California where he grows Raisins, Pistachio...', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['These North Bay fire camera views are really something else, especially in time lapse. #ShadyFire #GlassFire #BoysenFire Also notice the last view still up from the Mount Vaca camera before it was consumed. 💔🔥 https://***Ds', 'Our song “Mooda Chainz” is in Episode 1 on @f***x Via @h***u ! Happy to be apart of this show! S/O to the Team! @k***t @m***n @m***z @d***y.tv @ Beverly Hills, California https://***40', 'Just posted a photo @ San Francisco, California https://***td', '-']",-,0,post,"Glass Fire started in Napa and Sonoma Counties, threatening wineries. time：2020-09-27"
t1318222395812040704,111365089,2020-10-19 16:08:05+00:00,Wildfire,Data visualization is key to making data useful. We look at the example of the @forestservice Wildfire Risk dashboard (built with @headecon) to highlight best practices for #nonprofit and government leaders when designing compelling #DataVisualization.  ,post,-,Data visualization is key to making data useful. We look at the example of the @f***e Wildfire Risk dashboard (built with @h***n) to highlight best practices for #nonprofit and government leaders when designing compelling #DataVisualization. https://***Ag https://***4b,a***a,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Landed back in Boulder, decided it’s best to keep my bags packed considering the current evacuation perimeter for the wildfire is about 4 miles away from where I live. Work smarter, not harder my friends', 'tweet_B：Conspiracy theory: Republicans = Fire Nation Democrats = Water Nation Libertarians = Air Nation Greens = Earth Nation #politics #Libertarian #greenparty #AvatarTheLastAirbender', 'tweet_C：RT @k***y: TONS of boats for President \u2066@r***p\u2069 in CALIFORNIA!!️ https://***fz']","['Landed back in Boulder, decided it’s best to keep my bags packed considering the current evacuation perimeter for the wildfire is about 4 miles away from where I live. Work smarter, not harder my friends', 'Conspiracy theory: Republicans = Fire Nation Democrats = Water Nation Libertarians = Air Nation Greens = Earth Nation #politics #Libertarian #greenparty #AvatarTheLastAirbender', 'RT @k***y: TONS of boats for President \u2066@r***p\u2069 in CALIFORNIA!!️ https://***fz', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['@c***j @t***s Like fighting a four alarm fire with a garden hose.', 'A fun thing about ballot measures is that I just had to google whether the question asking if Congress should spend money on jobs and sustainability instead of the military is secretly asking whether we should subsidize Big Oil and set fire to puppies', 'Data visualization is key to making data useful. We look at the example of the @f***e Wildfire Risk dashboard (built with @h***n) to highlight best practices for #nonprofit and government leaders when designing compelling #DataVisualization. https://***Ag https://***4b', '-']",-,2,post,Zogg Fire in Shasta County killed 4 people and destroyed 204 structures. time：2020-10-12
t1339833578641735680,28405191,2020-12-18 07:23:12+00:00,Wildfire,The fallout from the SolarWinds breach is like a massive cyber wildfire whose dimensions keep expanding exponentially. It’s all hands to the pumps for CIOs and CISOs. #forbesCIO @ForbesTech @Forbes ,post,-,The fallout from the SolarWinds breach is like a massive cyber wildfire whose dimensions keep expanding exponentially. It’s all hands to the pumps for CIOs and CISOs. #forbesCIO @F***h @F***s https://***ha,m***s,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @K***s: Hospitals across California have all but run out of ICU beds for COVID-19 patients, ambulances are backing up outside emergen...', 'tweet_B：RT @D***f: Model predicts 4.8M new cases in US by Jan 1, with California expected to see an increase of nearly 700k Counties most a...', ""tweet_C：RT @a***5: Here's how our group at @A***h and @C***p are driving innovation to enable year-round community wildfire...""]","['RT @K***s: Hospitals across California have all but run out of ICU beds for COVID-19 patients, ambulances are backing up outside emergen...', 'RT @D***f: Model predicts 4.8M new cases in US by Jan 1, with California expected to see an increase of nearly 700k Counties most a...', ""RT @a***5: Here's how our group at @A***h and @C***p are driving innovation to enable year-round community wildfire..."", '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Who knew you could see amazing views like this in California 😍 https://***eq', 'Trump has also threatened to fire Chad Wolf at DHS, tho aides said he’s been talked out of that. And CIA Director Haspel was seen cleaning personal items out her office last month in anticipation of being fired. “I wouldn’t take anything off the table in coming weeks,” sao said.', 'The fallout from the SolarWinds breach is like a massive cyber wildfire whose dimensions keep expanding exponentially. It’s all hands to the pumps for CIOs and CISOs. #forbesCIO @F***h @F***s https://***ha', '-']",-,2,post,California  s 2020 wildfire season officially became the largest in state history with over 4.2 million acres burned. time：2020-12-18
t1330926469711867905,75885708,2020-11-23 17:29:32+00:00,Wildfire,RT @JohnKerry: America will soon have a government that treats the climate crisis as the urgent national security threat it is. I'm proud t…,retweet,"America will soon have a government that treats the climate crisis as the urgent national security threat it is. I'm proud to partner with the President-elect, our allies, and the young leaders of the climate movement to take on this crisis as the President's Climate Envoy.",-,D***L,"['post', 'retweet', 'reply', 'quote']","['tweet_A：@b***d Clearly a California baby', ""tweet_B：America will soon have a government that treats the climate crisis as the urgent national security threat it is. I'm proud to partner with the President-elect, our allies, and the young leaders of the climate movement to take on this crisis as the President's Climate Envoy."", ""tweet_C：NEWS: @S***n won't pursue the chairmanship or ranking member post at Judiciary or any other committee next year. She's come under fire from progressives and some fellow Dems for the way she led the panel during the Kavanaugh and Barrett hearings. https://***0b""]","['@b***d Clearly a California baby', ""America will soon have a government that treats the climate crisis as the urgent national security threat it is. I'm proud to partner with the President-elect, our allies, and the young leaders of the climate movement to take on this crisis as the President's Climate Envoy."", ""NEWS: @S***n won't pursue the chairmanship or ranking member post at Judiciary or any other committee next year. She's come under fire from progressives and some fellow Dems for the way she led the panel during the Kavanaugh and Barrett hearings. https://***0b"", '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['@d***e @o***_ just a standard cell tower.. in California they are required to put fake tree branches on them so they are not so ugly.. seems some people are like Neanderthals that are seeing Fire for the first time?.. LOL', 'Couples who smoke weed together are less likely to engage in domestic violence.', ""NEWS: @S***n won't pursue the chairmanship or ranking member post at Judiciary or any other committee next year. She's come under fire from progressives and some fellow Dems for the way she led the panel during the Kavanaugh and Barrett hearings. https://***0b"", '-']",tweet_B,-,retweet,"Silverado Fire forced evacuations of 90,000 people in Orange County. time：2020-10-26"
t1319282389357457412,3057231585,2020-10-22 14:20:07+00:00,Wildfire,What a crazy year 2020 is turning out to be. Sunset view of the smoke from wildfires raging just north of Boulder. Erie and beautiful setting for my evening run. #LefthandCanyonFire #CalWoodFire #EastTroublesomeFire ,post,-,What a crazy year 2020 is turning out to be. Sunset view of the smoke from wildfires raging just north of Boulder. Erie and beautiful setting for my evening run. #LefthandCanyonFire #CalWoodFire #EastTroublesomeFire https://***hH,m***n,"['post', 'retweet', 'reply', 'quote']","['tweet_A：RT @f***e: Really pleased to have had this talk with Larry Lohmann on #carbonmarkets and other #falsesolutions to #climatechange....', 'tweet_B：#On 20-10-2020 the Nigerian government and Military turned against peaceful Nigerian youths protesting for an end to police brutality at lekki toll gate and opened fire on them We will never forget #Genocide #EndSARS #Lekki #EndPoliceBrutalityinNigeraNOW', 'tweet_C：RT @M***_: Police Divisional HQRs 3-3 Onitsha is on fire right now, the youth are angry https://***bi Nnewi where is...']","['RT @f***e: Really pleased to have had this talk with Larry Lohmann on #carbonmarkets and other #falsesolutions to #climatechange....', '#On 20-10-2020 the Nigerian government and Military turned against peaceful Nigerian youths protesting for an end to police brutality at lekki toll gate and opened fire on them We will never forget #Genocide #EndSARS #Lekki #EndPoliceBrutalityinNigeraNOW', 'RT @M***_: Police Divisional HQRs 3-3 Onitsha is on fire right now, the youth are angry https://***bi Nnewi where is...', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Just posted a photo @ Los Angeles, California https://***gH', 'New COVID-19 Cases In O.C. And California Are Down, But Nationally The Pandemic Is Surging As We Head Into The Holiday Season https://***1U', 'What a crazy year 2020 is turning out to be. Sunset view of the smoke from wildfires raging just north of Boulder. Erie and beautiful setting for my evening run. #LefthandCanyonFire #CalWoodFire #EastTroublesomeFire https://***hH', '-']",-,2,post,Zogg Fire in Shasta County killed 4 people and destroyed 204 structures. time：2020-10-12
t1054434536245858304,884621980728676352,2018-10-22 18:09:18+00:00,Wildfire,Just remember the holidays are coming up which means those awkward conversations with family members who think you play frisbee golf and talk about how they’ve gotten into the sport too at their local course. Or grandma just thinks you smoke weed cuz frisbees are for hippies ,post,-,Just remember the holidays are coming up which means those awkward conversations with family members who think you play frisbee golf and talk about how they’ve gotten into the sport too at their local course. Or grandma just thinks you smoke weed cuz frisbees are for hippies https://***s5,B***e,"['post', 'retweet', 'reply', 'quote']","[""tweet_A：First meeting of the @N***N Policy Committee is on-going in Room 134, started with introductions and updates, then going through a long agenda on what's happening right now in @I***N, chaired by @s***e, excited! #ICANN63 #policy @N***N https://***iA"", 'tweet_B：MAY D THUNDER THAT KILLED THE EGYPTIANS FIRE MORATA AND WILLIANS...😡😡😡😡 #CHEMUN', ""tweet_C：21 weekly followers. 67 unfollowers. Crowdfire doesn't miss a trick - via https://***iW""]","[""First meeting of the @N***N Policy Committee is on-going in Room 134, started with introductions and updates, then going through a long agenda on what's happening right now in @I***N, chaired by @s***e, excited! #ICANN63 #policy @N***N https://***iA"", 'MAY D THUNDER THAT KILLED THE EGYPTIANS FIRE MORATA AND WILLIANS...😡😡😡😡 #CHEMUN', ""21 weekly followers. 67 unfollowers. Crowdfire doesn't miss a trick - via https://***iW"", '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Congratulations Lorena for being honored as a Massachusetts “Young Hero!” Lorena called 911 for a fire in her apartment and as a result 15 apartments were evacuated quickly and safely without injury. https://***Zl', 'Just remember the holidays are coming up which means those awkward conversations with family members who think you play frisbee golf and talk about how they’ve gotten into the sport too at their local course. Or grandma just thinks you smoke weed cuz frisbees are for hippies https://***s5', 'Stay fire safe in your home or office. Don’t overload power strips and risk an electrical fire #FireSafetyTip. Get more fire safety information here @U***e: https://***PM https://***O6', '-']",-,1,post,"Mendocino Complex Fire was fully contained after burning 459,123 acres. time：2018-09-17"
t1336642289498779649,20688492,2020-12-09 12:02:10+00:00,Wildfire,"UK climate targets cannot be met without strong policy action across Scotland, Wales and Northern Ireland, tailored for national, regional and local needs. (9/12) #UKCarbonBudget ",reply,"The recommended Sixth Carbon Budget and UK NDC also reflect the goals and requirements of the Paris Agreement, recognising the UK’s responsibility as a richer developed nation and its respective capabilities. (3/12) #UKCarbonBudget https://***9s","UK climate targets cannot be met without strong policy action across Scotland, Wales and Northern Ireland, tailored for national, regional and local needs. (9/12) #UKCarbonBudget https://***Vf",t***k,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Please share &amp; like the 1st tweet in this thread. @A***r @j***s @c***y @J***s @S***n @j***t @c***l @c***e @c***y @B***o @B***Q @O***a @b***n @B***p @T***n @J***n @M***e', 'tweet_B：The recommended Sixth Carbon Budget and UK NDC also reflect the goals and requirements of the Paris Agreement, recognising the UK’s responsibility as a richer developed nation and its respective capabilities. (3/12) #UKCarbonBudget https://***9s', 'tweet_C：We\'re excited to announce Luminoso was named as the software category ""Blazer"" at the @B***o 2020 Inno on Fire awards this past Thursday. Congratulations, team! Read more about this achievement in today\'s press release. https://***LM #Awards #bostinno #americaninno https://***9q']","['Please share &amp; like the 1st tweet in this thread. @A***r @j***s @c***y @J***s @S***n @j***t @c***l @c***e @c***y @B***o @B***Q @O***a @b***n @B***p @T***n @J***n @M***e', 'The recommended Sixth Carbon Budget and UK NDC also reflect the goals and requirements of the Paris Agreement, recognising the UK’s responsibility as a richer developed nation and its respective capabilities. (3/12) #UKCarbonBudget https://***9s', 'We\'re excited to announce Luminoso was named as the software category ""Blazer"" at the @B***o 2020 Inno on Fire awards this past Thursday. Congratulations, team! Read more about this achievement in today\'s press release. https://***LM #Awards #bostinno #americaninno https://***9q', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['UK climate targets cannot be met without strong policy action across Scotland, Wales and Northern Ireland, tailored for national, regional and local needs. (9/12) #UKCarbonBudget https://***Vf', ""I am so excited to see what @R***y will do at CDC. She is a wonderful person with real moral fiber and the fire and persuasive ability to create change. I can't think of anyone better to turn things around in the national #COVID19 response. Congratulations!"", 'A partir del 07 de diciembre, Baja California y Zacatecas permanecen en semáforo ROJO. 1/5 https://***2L', '-']",tweet_B,0,reply,"Bond Fire started in Orange County, forcing evacuations during the holiday season. time：2020-12-02"
