id,author_id,created_at,event_type,username,action_content,content_option,action_object_answer,action_content_answer,action_type_answer
t1725,u0847,2021-04-23 23:51:03+00:00,BlackLivesMatter,A***p,"DISGUSTING! George Floyd’s life mattered! Black lives matter!! This hate does NOT belong in our communities. Thankfully, the artist was able to quickly fix the mural and erase this despicable message. https://***m4","['The Chauvin verdict is very welcome and hopefully the beginning of justice and accountability. #blacklivesmatter', 'DISGUSTING! George Floyd’s life mattered! Black lives matter!! This hate does NOT belong in our communities. Thankfully, the artist was able to quickly fix the mural and erase this despicable message. https://***m4', 'I take pictures of the bus stop periodically to document changes &amp; Black Lives Matter flag in these pics was added after George Floyd’s murder &amp; subsequent protests around US. The flag vanished a few weeks later, at the same time @C***D BLM banners were defaced #FWH2021', '-']",-,content_B,post
t3890,u2151,2022-03-06 01:02:38+00:00,BlackLivesMatter,c***9,Funny how racist republican governors @R***L @G***X &amp; coward @G***r Kevin McCarthy pick &amp; choose which words to use from #MLK to defend their anti #CRT stance #BlackLivesMatter https://***iJ,"['I think a lot about the private emotions of black people - what we feel and yet is rarely publicly expressed.--Ta-Nehisi Coates #FridayThoughts #FridayMotivation #WritingCommunity #BlackLivesMatter #amwritingfiction #KindnessMatters #StrongerTogether #Resist https://***fh', 'Funny how racist republican governors @R***L @G***X &amp; coward @G***r Kevin McCarthy pick &amp; choose which words to use from #MLK to defend their anti #CRT stance #BlackLivesMatter https://***iJ', 'Alexander H Stephens, who died OTD in 1883, served as the Vice President of the pro-slavery Confederate States of America https://***Pb #travel #CivilWar #history #BlackLivesMatter', '-']",-,content_B,post
t2264,u1597,2022-01-27 17:05:01+00:00,BlackLivesMatter,C***N,"Don't miss Kali Akuno's take tomorrow 1pm PST on how Cooperation Jackson is preparing for another wave of right wing fascism w/ mutual aid, cooperatives, solidarity economy, producing locally https://***6U #BlackLivesMatter #solidarityeconomy #BuildandFight #Selfdefense","[""Don't miss Kali Akuno's take tomorrow 1pm PST on how Cooperation Jackson is preparing for another wave of right wing fascism w/ mutual aid, cooperatives, solidarity economy, producing locally https://***6U #BlackLivesMatter #solidarityeconomy #BuildandFight #Selfdefense"", '#CentralSq #BlackLivesMatter https://***ip', 'Join us at 7pm tonight @m***e for a conversation with Sybrina Fulton, the mother of Trayvon Martin for our #MLK commemoration. #TrayvonMartin #BlackLivesMatter You can register at https://***oS https://***3j', '-']",-,content_A,post
t3398,u1847,2022-02-23 17:05:39+00:00,BlackLivesMatter,b***r,Family Friend Pardoned By Trump At 11th Hour Pleads Guilty In State Court - The Police Tribune https://***DB Follow @b***r #BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune,"[""Why do I have a feeling that the people that have defended this arrangement for years would have a stroke if Biden's nominee was married to a key Black Lives Matter organizer. https://***pT"", 'Family Friend Pardoned By Trump At 11th Hour Pleads Guilty In State Court - The Police Tribune https://***DB Follow @b***r #BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune', 'A lot of people aren\'t consistent in their ideology at all. It\'s all ""Black Lives Matter because the state shouldn\'t kill people."", but ""Go America, go!"" on foreign policy.', '-']",-,content_B,post
t0625,u2140,2020-06-20 15:05:25+00:00,BlackLivesMatter,B***k,"Send an email to your mayor asking them to implement policies to reduce killings by police. Where I live, we have 3 of 8. Let's do better! https://***t4 #blacklivesmatter #peace #justice #lifelonglearning #getwoke #dothework #getuncomfortable #blackhistory #blm #love https://***05","['Happy Juneteenth! Raising awareness this past month on Black lives matter was important. But what’s next is even more important: that we keep supporting it even years from now when it’s not a trending twitter topic. Racial justice will take years; lets be in it for the long haul.', '#HappyTimeArchive Happy Time #16 - Black Lives Matter #BlackLivesMatter', ""Send an email to your mayor asking them to implement policies to reduce killings by police. Where I live, we have 3 of 8. Let's do better! https://***t4 #blacklivesmatter #peace #justice #lifelonglearning #getwoke #dothework #getuncomfortable #blackhistory #blm #love https://***05"", '-']",-,content_C,post
t3675,u2117,2022-03-01 23:55:42+00:00,BlackLivesMatter,m***c,@t***l @P***S @V***P @S***i @T***s Repair the damages this country has inflicted upon Black people for centuries! We demand Reparations! No justice no peace! #BlackLivesMatter,"['📷 BLACK HISTORY MONTH - 27 of 28 - Leader and Philanthropist NELSON MANDELA (1918-2013) #blackhistory #blackhistorymonth #nelsonmandela #blacklivesmatter #drawing #sketch #portraitart #blackandwhiteart #penandink #artlife... https://***aY', '@t***l @P***S @V***P @S***i @T***s Repair the damages this country has inflicted upon Black people for centuries! We demand Reparations! No justice no peace! #BlackLivesMatter', ""@c***s @D***n @R***O @N***a @N***R @B***i @K***t @D***e @g***m @L***n @M***l @n***m @p***i @k***e 3. Because this is not the 1st time Nurse Doris used her white privilege, position, ableism (wrongly appropriating Disability) to gaslight &amp; erase anti-Black racism, misogynoir, Nurse Birgit @b***o, Black Women, &amp; WOC. She's repeating her harm. https://***lg"", '-']",tweet_B,content_B,reply
t3418,u1401,2022-02-23 23:56:00+00:00,BlackLivesMatter,J***a,"“While Amazon has used the Black Lives Matter logo on its anti-union literature, unions do more than any other organization to reduce racial and gender inequities on the job."" Workers should be free to unionize and build truly inclusive workplaces. https://***Iz","['#Amazon suspends #BlackLivesMatter from its charity platform - https://***nW #Business', '“While Amazon has used the Black Lives Matter logo on its anti-union literature, unions do more than any other organization to reduce racial and gender inequities on the job."" Workers should be free to unionize and build truly inclusive workplaces. https://***Iz', ""Killers of Ahmaud Arbery found guilty of federal hate-crimes charges. #Blacklivesmatter don't be a racist. https://***9d"", '-']",-,content_B,post
t2383,u3002,2022-02-04 15:01:50+00:00,BlackLivesMatter,t***e,-,"['Hear their voices, hear their stories. Presenting African-American authors and their works highlighting the Black Lives Matter Movement, the criminalization of black youth, and more only on #miamibookfaironline https://***o0 #blackvoices #miamibookfair https://***yq', 'Who’s excited for the #BlackLivesMatterAtSchool “Young, Gifted, &amp; Black Student Talent Showcase”? Always my favorite part of the @B***l Week of Action! Join us, Thursday, Feb. 3, 2022, for singing, dancing, rapping, poetry, a talk show, and more! https://***jl', '#BlackHistoryMonth #BlackFeminists #BlackLivesMatter', '-']",tweet_B,-,retweet
t2603,u1773,2022-02-10 18:27:44+00:00,BlackLivesMatter,K***n,-,"[""The treatment Zouma is being subjected to defies logic. Considering that some players have been accused of almost the same crimes yet received minor punishment. I don't condone what he did, I simply wish that fairness reigns in such cases #BlackLivesMatter"", 'Want #DeJoy fired or removed? Then do something about it. Contact one or all of these people and express your anger. Change the #statusquo. #WednesdayThoughts #WednesdayMotivation #WritingCommunity #BlackLivesMatter #amwritingfiction #KindnessMatters #StrongerTogether #Resist https://***Mz', 'Confusion, speech and language problems. This is called confusional migraine and may also occur after a minor head injury. #healthcare #Science #twitme #flutter #medhat #100daysofCode #WomenWhoCode #LifeSciences #BlackLivesMatter #BlackHistoryMonth #BlackOwned #blackinmedicine https://***qD', '-']",tweet_C,-,retweet
t2222,u0476,2022-01-23 23:42:31+00:00,BlackLivesMatter,N***k,Leaked messages from the Neo-Nazi group Patriot Front included a focus on the destruction of a #BlackLivesMatter mural in Lafayette https://***yA #DDoSecrets @U***a,"['Also crazy that Ana Guerrero - who talked all this shit about #BlackLivesMatter and Dolores Huerta - was brought back to work by @M***A in November. No accountability. @c***e https://***e2', 'Leaked messages from the Neo-Nazi group Patriot Front included a focus on the destruction of a #BlackLivesMatter mural in Lafayette https://***yA #DDoSecrets @U***a', '@b***e’s founder and ceo, @W***d, released a statement yesterday via @i***m regarding #LaurenSmithFields and the ongoing investigation. #SayHerName #JusticeForLauren #JusticeForLaurenSmithFields #WhatHappenedToLaurenSmithFields #BlackLivesMatter #ProtectBlackWomen https://***e1', '-']",tweet_B,content_B,reply
t2342,u0913,2022-02-02 15:59:36+00:00,BlackLivesMatter,M***r,-,"['@c***v @N***s @H***5 Tonight 9pm EST #HipHopEd What will our schools look like when #BlackLivesMatter at them? Check us on @T***s w/ @c***n at 8:15 pm EST https://***j9', ""It's about time someone went after the con artists known as Black Lives Matter for their shady antics. https://***Dd"", 'Winner of the Andrés Montoya Poetry Prize, Darrel Alejandro Holnes’s STEPMOTHERLAND confronts the most pressing political issues of our time and represents the experiences of individuals of color. #blackhistorymonth #blacklivesmatter #poetry #afrolatino https://***m9', '-']",tweet_B,-,retweet
t0637,u0011,2020-06-25 07:50:33+00:00,BlackLivesMatter,S***1,"The Bank and the Church of England apologized for the role that some of their senior figures played in the slave trade. The Church called its links a source of shame but its #NotEnoughApology, Should we ask it from UK’s high authorities to apologize? #BlackLivesMatterUK #BLM https://***RI","['In light of #BlackLivesMatter and #COVID19, aren\'t work requirements attached to government assistance programs facilitating inequality? @W***l says ""We are too stable"". Is this a balancing feedback loop epitomizing Newton\'s 3rd Law of Motion? https://***md', 'A Muslim woman says her headscarf was forcibly removed from her head for a booking photo after being arrested at a Black Lives Matter protest https://***Jk', 'The Bank and the Church of England apologized for the role that some of their senior figures played in the slave trade. The Church called its links a source of shame but its #NotEnoughApology, Should we ask it from UK’s high authorities to apologize? #BlackLivesMatterUK #BLM https://***RI', '-']",-,content_C,post
t1279,u3013,2020-10-17 14:52:07+00:00,BlackLivesMatter,E***o,"Read, share, discuss with your labs, discuss with the faculty in your department!! Advice from @F***s - a rising star in the neuroscience field! @B***o @B***m @U***i @u***m @U***D #BlackLivesMatter #phdlife https://***mW https://***Ws","['""...healing and growth take place on a continuum, with innumerable points between utter brokenness and total health.”~Resmaa Menakem #theabolitionistchallenge #BlackLivesMatter #BlacklivesStillMatter #antiracism #healing', '""Don’t ever stop. Keep going. If you want a taste of freedom, keep going.""~ Harriet Tubman #theabolitionistchallenge #antiracism #BlackLivesMatter #harriettubman', 'Read, share, discuss with your labs, discuss with the faculty in your department!! Advice from @F***s - a rising star in the neuroscience field! @B***o @B***m @U***i @u***m @U***D #BlackLivesMatter #phdlife https://***mW https://***Ws', '-']",-,content_C,post
t3938,u0434,2022-03-08 22:12:10+00:00,BlackLivesMatter,_***y,Do black lives matter to you?,"['📣 Black Lives Matter 📣 Placards used in #BlackLivesMatter demonstrations across Wales are now on display in the ‘Wales Is’ gallery at @S***m The placards were donated to the collection following demonstrations in the summer of 2020. https://***y2 https://***pf', 'Barr: the ""big lie"" is ""Black Lives Matter."" No followup about the actual big lie (election fraud).', 'Do black lives matter to you?', '-']",-,content_C,post
t3550,u2953,2022-02-26 19:14:31+00:00,BlackLivesMatter,d***p,-,"['Support #indieauthor #bookstore #indiebooks #BookBangs #readerscommunity #booklove #BookBoost #Books #twt #WritingCommunity #BlackLivesMatter #WednesdayMotivation #Wednesdaythought @M***r @L***1 @B***m @M***s... https://***1Z', '“Diversity is not about how we differ. Diversity is about embracing one another’s uniqueness.” —Ola Joseph Visit https://***nL to learn more. . . . . . #PolitiCALM #keepcalm #politics #publicservants #blackhistorymonth #blackexcellence #blacklivesmatter #blackpride https://***ro', '#Streaming #Tonight #KetanjiBrownJackson becomes 1st black woman to be nominated on #ussupremecourt as #Viral preview starts now. #presidentbiden #SCOTUS #SCOTUSnominee #blackgirlmagic #blackhistorymonth #blackhistory365 #Ketanji #KetanjiBrown #BlackLivesMatter https://***i3', '-']",tweet_A,-,retweet
t1869,u2506,2021-10-06 00:44:52+00:00,BlackLivesMatter,a***i,-,"['Prof. @O***l will be a featured lecturer at the @u***o Humanities Center Black Lives Matter seminar course on October 19th. You can find more details about this amazing course below https://***ia', ""Black Lives Matters protests are protected by federal labor law, the NLRB's top lawyer said. The agency is prosecuting a case against Home Depot for not allowing workers to display the BLM logo on their work aprons. https://***KK"", 'A must read from @c***n- especially if you’re in tech! 💻📖 #BlackSoftware explores how the development of technology has intersected with the struggle for racial justice from the 1960s all the way to the present day &amp; #BlackLivesMatter https://***yy', '-']",tweet_A,-,retweet
t3076,u1192,2022-02-18 20:00:30+00:00,BlackLivesMatter,K***s,"#NationalDrinkWineDay falls during #BlackHistoryMonth. And so we look back at the story of Amber Lucas (@A***g), a Black wine influencer who wrestled with the conspicuous silence from wineries about the #BlackLivesMatter movement. https://***Yg","['Fri Aug 28 2020 Portland, Oregon - Police arrest protester on sidewalk WATCH: https://***HY #PortlandOregon #PPD #blacklivesmatter #blm #defundthepolice #abolishthepolice', 'This. #BlackLivesMatter #waytooearly #MorningJoe #MSNBC', '#NationalDrinkWineDay falls during #BlackHistoryMonth. And so we look back at the story of Amber Lucas (@A***g), a Black wine influencer who wrestled with the conspicuous silence from wineries about the #BlackLivesMatter movement. https://***Yg', '-']",-,content_C,post
t0591,u2793,2020-06-11 13:16:08+00:00,BlackLivesMatter,C***t,Check out Kawanna Stephenson's video! #TikTok#blacklivesmatter https://***XJ,"['We are under the same sun! All that needs to be said. #skin #Melanoma #AllLivesMatter #prevention #BLM @A***n https://***on', '@w***I, We want to see real action, not a PR statement. What are you doing to protect your Black constituents from police brutality? (via https://***A) #BlackLivesMatter', ""Check out Kawanna Stephenson's video! #TikTok#blacklivesmatter https://***XJ"", '-']",-,content_C,post
t2937,u3195,2022-02-17 00:32:10+00:00,BlackLivesMatter,t***s,"Tue Jun 23 2020 Philadelphia, Pennsylvania - Counter-Terrorism Unit detains reporter WATCH: https://***T3 #PhiladelphiaPennsylvania #PPD #blacklivesmatter #blm #defundthepolice #abolishthepolice","['a win #TRAYVONMARTIN #BlackLivesMatter advice for zimmerman? go get a job &amp; stop grifting https://***jv', 'https://***49 RT-8 #blackandproud #imblackandimproud #BlackTwitter #racism #blackamericaweb #WhitePrivilege #BlackLivesMatter #DonLemon #WeAreBetterThanThis #leftwing', 'Tue Jun 23 2020 Philadelphia, Pennsylvania - Counter-Terrorism Unit detains reporter WATCH: https://***T3 #PhiladelphiaPennsylvania #PPD #blacklivesmatter #blm #defundthepolice #abolishthepolice', '-']",-,content_C,post
t2544,u2932,2022-02-09 23:10:22+00:00,BlackLivesMatter,s***n,-,"[""Announcement! More events are on sale now for #WOWLDN @s***e! Book now for #BlackLivesMatter co-founder Patrisse Cullors, authors @l***o &amp; @P***s, How to Fail broadcaster @e***y, @r***t's Maryland &amp; @f***s's Little Wimmin https://***0A https://***O6"", '#AGrooveAlmostEverydayWillPlayTillThePandemicGoAway #wednesdaythought #BlackHistoryMonth #1619Project #briannataylor #ElijahMcClain #NoJusticeNoPeace #COVID19 #CDC #blacklivesmatter #CoronavirusPandemic 🎼🎸🎤🇺🇸 Johnny Gill - What Is This https://***Bf via @Y***e', 'We have to do better! 💛♀️🖤 #endo #endendo #endometriosis #endoawareness #BlackWomen #BlackLivesMatter #BlackHistoryMonth #healthcare #chronicillness #WomensRights #womenshealth https://***Wt', '-']",tweet_C,-,retweet
t0457,u3068,2020-06-01 23:03:09+00:00,BlackLivesMatter,E***r,Just a reminder that I’m providing pro bono representation to Black Lives Matter UK protestors. ❤️,"['Just a reminder that I’m providing pro bono representation to Black Lives Matter UK protestors. ❤️', 'Powerful address by @R***e with a clear framework for those of us who are ready to say ""no more"" - Knowledge Empathy. Action. No more racism, no more brutality, no more absurdity. #BlackLivesMatter https://***fZ', '#BlackLivesMatter today, yesterday, tomorrow, forever.', '-']",-,content_A,post
t3881,u1118,2022-03-05 17:32:13+00:00,BlackLivesMatter,f***7,on the other hand why should the gender clinis have a black lives matter logo https://***7R,"[""@U***N @a***s I haven't seen @a***s this hyped when under @M***i #children were slaughtered in #Nigeria by islamised army only because they were #Christians #Jews Does this mean that killing #Africans while promoting #blacklivesmatter but DOING NOTHING is just perfectly fine @U***N"", 'Stop the War? No. start the war! Black Lives Matter? No, racist. All Lives Matter! (Not Russian, mind, let’s nuke ‘em). Proof positive, obvs. https://***w3', 'on the other hand why should the gender clinis have a black lives matter logo https://***7R', '-']",-,content_C,post
t1778,u1739,2021-07-05 04:53:08+00:00,BlackLivesMatter,H***T,"Is it so? Does the Republican Party agree? Do those black who call for Black Lives Matter, and those poor Americans agree? Do families of the missing in Miami building collapse agree? https://***Jo","['Is it so? Does the Republican Party agree? Do those black who call for Black Lives Matter, and those poor Americans agree? Do families of the missing in Miami building collapse agree? https://***Jo', ""White supremacy: when 'normal' is white and you don't think twice. Do better @O***s committee #tokyo2021 #BlackLivesMatter https://***7i"", 'Thinking is the hardest work there is, which is probably the reason so few engage in it #blacklives #blacklove #beauty #blacklivesmatter #motivation #blackexcellence #happy #lifestyle #black #blackpower #supportblackbusiness #positivevibes #happiness #blackmen #blackbeauty https://***bQ', '-']",-,content_A,post
t2213,u3162,2022-01-22 18:19:28+00:00,BlackLivesMatter,I***s,This is a fabulous (starter) list of books/readings on Black liberation to help cultivate a deeper understanding of why Black Lives Matter. Bookmark it &amp; select readings at your leisure! https://***rN,"['🏃🏾♂️🏊🏾🏋🏾🧘🏾♂️🎾The Color of LOVE💪🏾#coachreemy #ntc #nrc #tennis #stayfit #staystrong #running #music #swimming #yoga #manchinandsinemaaretraitors #blacklivesmatter #votingrights #blackvotersmatter #JustDoIt #getvaccinated #StarvingForVotingRights #fuckjoemanchin #buildbackbetter https://***3k', 'This is a fabulous (starter) list of books/readings on Black liberation to help cultivate a deeper understanding of why Black Lives Matter. Bookmark it &amp; select readings at your leisure! https://***rN', '#antiracismyoga #blacklivesmatter #ICantBreathe https://***qT', '-']",-,content_B,post
t0560,u2066,2020-06-07 05:22:51+00:00,BlackLivesMatter,j***o,"When you pray, move your feet. — African proverb Prayer is more than just words. Prayer is action. Real action. Action that moves others. Action for God. Action for the world. Your choice can save the world. Your choice can save lives. #BlackLivesMatter","['Proud to stand in solidarity with the Black community. Tu lucha es mi lucha // Your fight is my fight. ✊🏿✊🏾✊🏽✊🏼 #DCprotests #BlackLivesMatter https://***AW', 'When you pray, move your feet. — African proverb Prayer is more than just words. Prayer is action. Real action. Action that moves others. Action for God. Action for the world. Your choice can save the world. Your choice can save lives. #BlackLivesMatter', 'The further I get from fellowship, the more I realize the privilege I had of training in the majority URM section of Adolescent Medicine at Hopkins under Hoover Adger &amp; @M***5 Representation in Medicine Matters. #BlackLivesMatter #RepresentationMatters @H***s', '-']",-,content_B,post
t0526,u0866,2020-06-04 20:22:06+00:00,BlackLivesMatter,L***n,Donate to Black Lives Matter! https://***vj,"['Donate to Black Lives Matter! https://***vj', 'WHAT THE FUCK IS THIS BULLSHIT, EVERYONE IS DOING THE MARXISM DEMOCRAT BULLSHIT MOVEMENT OF BLACK LIVES MATTER AND AMERICA IS BOWING DOWN TO THE DEEP STATE! #TRUMP2020 FIX THIS COMMUNIST PUSHED FUCKERY!! https://***1P', 'Beyond gestures like arranging coverage to get ppl home before curfew, academic medical centers and professional orgs need to come out strongly and publicly against these curfews, which further endanger Black healthcare workers and patients alike. #MedTwitter #BlackLivesMatter', '-']",-,content_A,post
t0734,u3093,2020-08-27 00:48:11+00:00,BlackLivesMatter,M***8,Beyond confused at people’s confusion about what these protests are about. Open your eyes to the madness around you. #BlackLivesMatter,"['The #BoardofEd cut JayyJayy from the speakers list “If you say #BlackLivesMatter then you will vote #CopsOutCPS “ https://***e6', 'The painful truth is that while the names of the victims change, the color of their skin does not. The anger and outrage felt by so many is a warranted response to a flawed system that devalues the lives of Black men and women. #BlackLivesMatter', 'Beyond confused at people’s confusion about what these protests are about. Open your eyes to the madness around you. #BlackLivesMatter', '-']",-,content_C,post
t2927,u3195,2022-02-16 22:32:10+00:00,BlackLivesMatter,t***s,"Sat Oct 03 2020 Seattle, Washington - Police shove, shoot at, and arrest protesters WATCH: https://***Xg #SeattleWashington #SPD #blacklivesmatter #blm #defundthepolice #abolishthepolice","['Intellectuals need to engage in the exploitation and oppression of the masses in order to emancipate and liberate the masses #CriticalTheory #CRT #BlackHistoryMonth #BlackLivesMatter https://***tV', 'Sat Oct 03 2020 Seattle, Washington - Police shove, shoot at, and arrest protesters WATCH: https://***Xg #SeattleWashington #SPD #blacklivesmatter #blm #defundthepolice #abolishthepolice', ""Dear #Blackhistorymonth2022, On behalf of most #Canadian citizens, I want to apologize for the small group of white folks laying siege to #Ottawa, putting their #WhitePrivilege &amp; #hate on full display, who've callously taken the focus off so many important issues. We're sorry...."", '-']",-,content_B,post
t3741,u1011,2022-03-02 23:20:40+00:00,BlackLivesMatter,S***n,"#Deutsche #Polizei stoppte Zug von #Flüchtlingen aus der #Ukraine 🇺🇦 an Grenze zu #Polen, zog Schwarze heraus, angeblich wegen fehlender Papiere. Video von ca. 23:00, Mi. 2. März. Danke für RTs #UkraineRefugees #StandWithUkraine #BlackLivesMatter https://***BD https://***6t","['As we reach the end of #BlackHistoryMonth, our team is reflecting on diversity in research. Dr. Chung was recently asked, ""Why is it important to have people of color participate in SPARK &amp; why is it important to encourage diversity?"" Her answer: https://***6C', ""Dr. Charles Lightfoot Roman (1889 – 1961) was one of the first Black Canadians to graduate from McGill University's Faculty of Medicine #Science #twitme #flutter #medhat #100daysofCode #WomenWhoCode #LifeSciences #STEM #BlackLivesMatter #BlackHistoryMonth #blackinmedicine https://***vE"", '#Deutsche #Polizei stoppte Zug von #Flüchtlingen aus der #Ukraine 🇺🇦 an Grenze zu #Polen, zog Schwarze heraus, angeblich wegen fehlender Papiere. Video von ca. 23:00, Mi. 2. März. Danke für RTs #UkraineRefugees #StandWithUkraine #BlackLivesMatter https://***BD https://***6t', '-']",-,content_C,post
t0594,u3052,2020-06-11 18:46:51+00:00,BlackLivesMatter,d***r,"It was an honor to moderate this panel on ""SciComm in the Era of COVID-19,"" and to learn from our panelists about the role of #scicomm in dealing with the systemic problems and polarization highlighted by #COVID19 &amp; the #BlackLivesMatter protests. WATCH: https://***wP https://***Uf","['At home in solidarity ✊🏾#blacklivesmatter #blm #solidarity #solidarityforever #darkaesthetic #darkskin #darkskinbeauty #darkskinisnotacrime @ Chicago, Illinois https://***Wm', 'It was an honor to moderate this panel on ""SciComm in the Era of COVID-19,"" and to learn from our panelists about the role of #scicomm in dealing with the systemic problems and polarization highlighted by #COVID19 &amp; the #BlackLivesMatter protests. WATCH: https://***wP https://***Uf', 'Today I took time to reflect with @t***3 and other colleagues @t***t what we can do better individually and together to address systemic inequality in our field. Many more days of action required for real change. #ShutDownSTEM #Strike4BlackLives #BlackLivesMatter https://***TL', '-']",-,content_B,post
t3136,u2902,2022-02-19 18:57:06+00:00,BlackLivesMatter,W***n,-,"['Each day of Black History month we want to highlight black innovators. Today we highlight Robert Guillaume an American actor @U***A @R***E @N***E #utsa #nsbe #classof2025 #blacklivesmatter #BHM #blackhistory #blackhistorymonth https://***n5', 'New #HRPhilosopher features the amazing @B***y! Read. Share. Admire her. 😀🔥❤️ #HRCommunity #HRBlog #BlackInHR #BlackLivesMatter #BlackLivesKickingAss https://***U5', '#BlackTwitterGermany #BlackTwitter #BlackHistoryMonthGermany #BlackHistoryMonth #BlackHistoryGermany #BlackHistoryCologne #BlackLivesMatter https://***hk', '-']",tweet_B,-,retweet
t0448,u2294,2020-06-01 18:42:01+00:00,BlackLivesMatter,_***t,-,"['I spent most of my formative years as the only black kid in a small town where the white folk felt protected enough to have ""nigger"" as part of their vernacular. Everything Goggins talks about here is everyday life for Black people in small towns across the US. #BlackLivesMatter https://***cL', ""I don't want peace. I want equal rights and justice. #justice #BlackLiveMatter"", 'NEW: Our @B***i writes in the @G***e: ""The frustration and outrage manifested in this week’s protests are not merely in solidarity w/ communities in Minneapolis demanding justice for George Floyd... /1 #BlackLivesMatter #JusticeforGeorgeFloyd https://***yK', '-']",tweet_C,-,retweet
t3555,u0607,2022-02-26 21:39:00+00:00,BlackLivesMatter,W***e,via @N***n. It’s been 10 years since Trayvon Martin was murdered. Trayvon is the Emmett Till of the 21st century. The pain of his death is still fresh. When will it end? Stop the Hate! #BlackLivesMatter #SabrinaFulton ⁦@c***g⁩ https://***9h,"['via @N***n. It’s been 10 years since Trayvon Martin was murdered. Trayvon is the Emmett Till of the 21st century. The pain of his death is still fresh. When will it end? Stop the Hate! #BlackLivesMatter #SabrinaFulton \u2066@c***g\u2069 https://***9h', '#Maddow #Bitcoin #CNN #ElizabethWarren #Manchin #Covid_19 #Pelosi #TheSquad #NYC #AOC #FoxNews #MSNBC #BernieSanders #BlackLivesMatter #Democrats #Biden The world should cancel #Russia, doing business with all #Russians #SaveUkraine #Ukraine', '🤮 how disgraceful when he doesn’t even recognize #BlackLivesMatter! So how in hell can he insult us pretending to celebrate #BlackHistoryMonth. @R***L @S***t cc @D***C #VoteBlue @C***J https://***UL', '-']",-,content_A,post
t1865,u0537,2021-10-03 22:19:52+00:00,BlackLivesMatter,R***l,-,"['As we kick off the UK #blackhistorymonth 2021 we are pleased to announce the 3rd edition in the series of #USUKRaceSummit. Join us. Register Now. Link in bio #LetsTalkRace #BlackLivesMatter #TogetherWeCan #ProudToBe @Z***l @S***5 @G***e @I***s @b***k https://***89', 'Skip to the Gartner report 👇 https://***x3 Or stay for the preview 👇 📣 We are proud to share that Gartner has mentioned us in its 2021 5G report, ""Competitive Landscape: 5G RAN Vendors (Kosei Takiishi, Pulkit Pandey, 16 June 2021)"". #5G #OpenRAN #Fibre #Broadband https://***jX', 'Smart trend spotlighted by @a***c: many students, feeling newly empowered after the #MeToo movement and the Black Lives Matter protests, say they want an overhaul of campus life. https://***48', '-']",tweet_B,-,retweet
t2483,u0767,2022-02-08 15:01:10+00:00,BlackLivesMatter,T***y,Co-creator of the #BlackLivesMatter network and principal of @b***b @a***a joined us for an edition of BLACK.QUEER.RISING. #BlackHistoryMonth #BlackQueerRising https://***Ln,"['#SandraBland would have been 35 today. #SayHerName #BlackLivesMatter https://***BA', 'Co-creator of the #BlackLivesMatter network and principal of @b***b @a***a joined us for an edition of BLACK.QUEER.RISING. #BlackHistoryMonth #BlackQueerRising https://***Ln', ""Each day of Black History month we want to highlight black innovators. Today we highlight Angela Bassett an American actress. @U***A @R***E @N***E #utsa #nsbe #classof2025 #blacklivesmatter #BHMy #blackhistory #blackhistorymonth' #classof2024 #classof2023 #birdsup https://***Tl"", '-']",-,content_B,post
t3416,u3252,2022-02-23 23:21:52+00:00,BlackLivesMatter,_***e,"2 years later, the message still rings true. Abrery's killers were held accountable, but that does not bring him or other victims of police brutality back. We're still fighting for justice and will continue to Say Their Names. Rest In Power, Ahmaud Arbery.✊🏾 🕊️#BlackLivesMatter https://***Ao","['Are you a LGBTQ+ person over 50 from a Black, Asian or minority ethnic community? Join our next BAME LGBTQ+ group over Zoom, 4-5pm on Friday 25th February ✨ Email community@o***n.org.uk for the link! #LGBTQ50 #over50andfabulous #blacklivesmatter https://***Zb', ""2 years later, the message still rings true. Abrery's killers were held accountable, but that does not bring him or other victims of police brutality back. We're still fighting for justice and will continue to Say Their Names. Rest In Power, Ahmaud Arbery.✊🏾 🕊️#BlackLivesMatter https://***Ao"", 'When Bubba Wallace wore a Black Lives Matter shirt on the NASCAR track, the impact was felt far &amp; wide. But the significance of that watershed moment also gave a Black NASCAR employee the confidence to stand in solidarity publicly. RACE: @B***e is now on Netflix https://***EO', '-']",-,content_B,post
t0530,u2493,2020-06-05 04:09:50+00:00,BlackLivesMatter,a***g,"Please watch a very special episode of Girls Rising Virtual Connect as we listen to Tonya Boyd-Cannon, Lauren D. Williams and Taylah Hudson talk about being black women in America today. #BLM #BlackLivesMatter #amplifyingmelanatedvoices #GirlsRising https://***No","['Racism is real, silence is compliance. #BlackLivesMatter', 'Please watch a very special episode of Girls Rising Virtual Connect as we listen to Tonya Boyd-Cannon, Lauren D. Williams and Taylah Hudson talk about being black women in America today. #BLM #BlackLivesMatter #amplifyingmelanatedvoices #GirlsRising https://***No', 'If the people don’t have a voice, why do we call our system a democracy? Do representatives represent the people or mostly their own interests? Why technological advances haven’t contributed to make our system more representative? A thread related to #BlackLivesMatter', '-']",-,content_B,post
