id,author_id,created_at,event_type,username,action_content,content_option,action_object_answer,action_content_answer,action_type_answer
t0089,u1479,2018-09-21 19:10:04+00:00,MeToo,v***m,"#WhyIDidntReport is a sad, but necessary, rebuke to Trump https://***wE","['#WhyIDidntReport is a sad, but necessary, rebuke to Trump https://***wE', '@G***_ @k***s So says a man....again. #Metoo #FactsMatter', 'My mom woke up this morning and did her first ever on camera interview. I felt a tug in my heart when she reflected on how silence is a tragic part of our culture #WhyIDidntReport Proud of you for breaking the speaking up and defending the Dr Christine Blasey Ford we know &amp; love https://***9M', '-']",-,content_A,post
t2654,u3130,2022-02-11 19:05:14+00:00,MeToo,e***w,A bill that will prohibit mandatory arbitration of sexual assault and sexual harassment claims is on its way from the House and Senate to President Biden for his signature. Attorney Emily Patajo shares what employers should know. #MeToo #HR https://***63,"['Congress approves sex harassment bill in #MeToo milestone https://***he https://***Ss', 'A bill that will prohibit mandatory arbitration of sexual assault and sexual harassment claims is on its way from the House and Senate to President Biden for his signature. Attorney Emily Patajo shares what employers should know. #MeToo #HR https://***63', ""Space is limited, and you don't want to miss this—RSVP today: https://***Ey #metoo #BlackJoy https://***ER"", '-']",-,content_B,post
t2560,u2061,2022-02-10 06:07:03+00:00,MeToo,S***t,Rising Violent Crime Rates Among Women in #Sweden Blamed on #MeToo https://***Qe,"['Brilliant thread from the Prof, always worth a bump. #IBelieveTaraReade #BelieveWomen', 'Rising Violent Crime Rates Among Women in #Sweden Blamed on #MeToo https://***Qe', '@r***s @P***l How many points towards tenure for being a ""gentle seducer?"" #harvardletter', '-']",-,content_B,post
t1319,u3165,2020-10-23 15:21:27+00:00,MeToo,A***h,The woman called me last night &amp; said she was raped. Today she was forced to issue a public denial on national TV. Her name is Bahar. This should become the most iconic image of #MeToo movement in Iran. She was attacked by a security guard after confronting her rapist’s family. https://***2H,"['Al vores støtte og respekt til dem, der stået frem. DK er ikke et ligestillet land. #MeToo #dkpol #ligestilling #TagEtFeministiskInitiativ https://***W2', 'The woman called me last night &amp; said she was raped. Today she was forced to issue a public denial on national TV. Her name is Bahar. This should become the most iconic image of #MeToo movement in Iran. She was attacked by a security guard after confronting her rapist’s family. https://***2H', ""【📰MAYNEWS】 🚺 INSTAGRAM, LE RÉSEAU SOCIAL OÙ S'ÉCRIT LE NOUVEAU CHAPITRE DE #METOO 💻 @m***r ➡️ https://***ik -------- #metoo #instagram #Omerta #digital #socialmedia https://***kB"", '-']",-,content_B,post
t2152,u0840,2022-01-17 13:00:00+00:00,MeToo,U***G,Today's Coast Guard would not be possible without Dr. Martin Luther King Jr. #MLK #IHaveADream https://***9i,"['Taking the time to reflect and honor Dr. Martin Luther King Jr., and his amazing wife, Coretta Scott King. #MLKDay #corettascottking #pauseandreflect #continuethelegacy #ihaveadream #danicadreamer https://***1p', ""Today's Coast Guard would not be possible without Dr. Martin Luther King Jr. #MLK #IHaveADream https://***9i"", 'MLK Day is celebrated across the U.S. in honor of Martin Luther King Jr. Best known for his work on racial equality and ending racial segregation in the United States. His life and achievements are remembered and celebrated globally. #MLKDay #Ihaveadream https://***Ek', '-']",-,content_B,post
t2476,u3021,2022-02-08 13:06:15+00:00,MeToo,s***a,-,"['The politics of fashion interview with amazing @a***e #fashion #politics #sociology https://***v7', 'Τι είμαι όταν ως εργοδότης βλέπω με τα ίδια μου τα μάτια τα μηνύματα σεξουαλικής παρενόχλησης στο κινητό του θύματος και επειδή δεν πήγε στην Αστυνομία για καταγγελία, ξαναπροσλαμβάνω τον θύτη μετά από κάποιο διάστημα φέρνοντας ως πρόσχημα το τεκμήριο της αθωότητας? Ε? #metooCY', 'Reminder: the #UyghurGenocide is still happening. So #TurnOfftheOlympics. Take part in the #IWillNotWatch campaign! https://***kL', '-']",tweet_C,-,retweet
t1913,u1120,2021-11-05 12:05:17+00:00,MeToo,c***2,"On dit merci qui? Merci to all of the lawyers and activists fighting for the rights of women in porn. In my latest for @F***n, I wrote about the investigation into sexual abuse on porn sets in France and whether this is the industry's #MeToo moment. https://***1Y","[""@c***p Investor's Naked Selfies Ignite #MeToo Moment: Female Founder Fights Back https://***bm Highlights by @m***n https://***sS"", ""On dit merci qui? Merci to all of the lawyers and activists fighting for the rights of women in porn. In my latest for @F***n, I wrote about the investigation into sexual abuse on porn sets in France and whether this is the industry's #MeToo moment. https://***1Y"", 'You can count me as safe! #jokes #unknowncaller #iwillwatchitring #imnotanswering #hitchhikerjoke #funny https://***El', '-']",-,content_B,post
t2662,u1102,2022-02-12 03:28:00+00:00,MeToo,h***s,A big step in the right direction for the #MeToo movement. @T***R https://***de,"['A big step in the right direction for the #MeToo movement. @T***R https://***de', 'There are real examples of #MeToo overreach. But the reaction by top Harvard professors to accusations against a colleague shows that the deck is still very much stacked against those challenging powerful men, writes @m***n. https://***d3', ""I can't be funny and clever about the #HarvardLetter. I know the best strategy is to belittle and make fun of them but I just feel blood-red rage. When I try to speak all that comes out is a stream of curse words and screaming."", '-']",-,content_A,post
t3000,u1751,2022-02-17 18:26:03+00:00,MeToo,A***e,Οι Έλληνες ηθοποιοί που διώκονται για βιασμό. #MeToo https://***92,"['Οι Έλληνες ηθοποιοί που διώκονται για βιασμό. #MeToo https://***92', 'Li Qiaochu e il #MeToo cinese: la storia della coraggiosa attivista https://***N6 #Cina', ""#CorpMedia #Idiocracy #Oligarchs #MegaBanks vs #Union #Occupy #NoDAPL #BLM #SDF #DACA #MeToo #Humanity #DemExit #FeelTheBern 'Caliphate' wiped out as last IS bastion falls [UPDATES] https://***U7 Kurdish-led forces pronounced the death of the Islamic State ... https://***vV"", '-']",-,content_A,post
t3442,u0542,2022-02-24 13:20:04+00:00,MeToo,W***t,"The podcast includes an important conversation about NDA misuse, discussing the work of our data partners @c***e #nda #nondisclosure #MeToo","[""One of the last times I could travel due to pain &amp; not having needed meds. Terrified to hold my grandson, so weak due to #MEcfs, left arm doesn't work properly due to C-spine injury. I couldn't be there her over the last 6 yrs to help her when she needed me most. #IWillNotForgive https://***V1"", '@M***d I like the idea that Obi-Wan, like me, was inexperienced enough with cooking that he didn\'t think about the concept of heat penetration and Pittsburgh rare and just assumed ""high heat means well done"" And as a result the galaxy got salmonella', 'The podcast includes an important conversation about NDA misuse, discussing the work of our data partners @c***e #nda #nondisclosure #MeToo', '-']",tweet_A,content_C,reply
t1915,u1692,2021-11-06 03:16:37+00:00,MeToo,k***n,"If you're curious about the recent #MeToo case involving Peng Shuai but don't read Chinese, I've translated her original post in full, in the linked doc. (I would appreciate feedback from Chinese native speakers too) https://***DK","['Sexual abuse accusations reach the top of the Chinese Communist Party and are quickly shut down. Here’s my \u2066@s***r\u2069 piece on limits of #MeToo in #china. https://***Um', 'A very informative account of how Chinese censors have tried to squash #MeToo accusations of tennis star Peng Shuai against former CCP top leader Zhang Gaoli (seventh ranked member of PBSC until 2017) https://***Dw from @C***T', ""If you're curious about the recent #MeToo case involving Peng Shuai but don't read Chinese, I've translated her original post in full, in the linked doc. (I would appreciate feedback from Chinese native speakers too) https://***DK"", '-']",-,content_C,post
t1613,u0385,2021-01-18 22:11:06+00:00,MeToo,S***G,Happy MLK Day too all from @S***G ! #Monday #MartinLutherKingDay #IHaveADream #Equality https://***hu,"['Happy MLK Day too all from @S***G ! #Monday #MartinLutherKingDay #IHaveADream #Equality https://***hu', ""“Life’s most persistent and urgent question is, 'What are you doing for others?'” — Martin Luther King, Jr. #mlk #ihaveadream #BelieveInTomorrow https://***0f"", 'Today we honor the work of Martin Luther King, Jr. See below for my thoughts! #MartinLutherKingJr #ihaveadream #cornelluniversity #servantleadership #LeadershipMatters https://***YR', '-']",-,content_A,post
t2764,u2097,2022-02-14 18:56:52+00:00,MeToo,k***l,This is a big deal! AND companies need to exclude racial discrimination cases as well. #Congress approves sexual harassment bill in #MeToo milestone https://***nv,"['Prog de #LaCollection du dimanche soir 23h que vous pourrez réécouter lundi 14/02 jour de la #StValentin #IfYouDontknowMeByNow #AGroovyKindOfLove #Sailing #YouAreEverything #WhenAManLovesAWoman #IWantToKnowWhatLoveIs #TheRose #Shallow #IWillAlwaysLoveYou #WhenIFallInLove. Etc... https://***35', 'This is a big deal! AND companies need to exclude racial discrimination cases as well. #Congress approves sexual harassment bill in #MeToo milestone https://***nv', '\u2066@e***k\u2069 \u2066@T***a\u2069 #ihaveadream https://***nT', '-']",-,content_B,post
t0293,u1361,2019-03-07 16:40:40+00:00,MeToo,B***a,R. Kelly’s arrest barely scratches the surface of a much-needed #MeToo reckoning for Black girls https://***Jc via @n***s,"['Blockbuster #MeToo story about @W***t from @T***R @k***s and @T***7 https://***xO', 'Even in female majority professions in healthcare, like nursing and PAs, pay inequity exists. #TIMESUP #TIMESUPHC @T***W https://***jV', 'R. Kelly’s arrest barely scratches the surface of a much-needed #MeToo reckoning for Black girls https://***Jc via @n***s', '-']",-,content_C,post
t2573,u1619,2022-02-10 12:56:42+00:00,MeToo,i***e,"L'Olanda avrà il suo commissario al #MeToo: si tratta di Mariette Hamer, ex leader del partito laburista. È la misura adottata dal governo per fronteggiare i recenti scandali sessuali https://***RF","['@Z***n @j***7 @J***_ @F***I had tijd geleden contact met een bekende showbizz fotograaf en hij liet me geregeld apps zien welke grote getrouwde voetbal grootheid nu weer sex had met #nieuwsteveroveringen #Peepressure heel #sneu tegen mekaar opdoen treurig sukkel #voetbalwereldje #Overmars #Scoren #MeToo', 'Three graduate students file sexual harassment suit against prominent Harvard anthropology professor, John Comaroff. #highered @B***e https://***S1', ""L'Olanda avrà il suo commissario al #MeToo: si tratta di Mariette Hamer, ex leader del partito laburista. È la misura adottata dal governo per fronteggiare i recenti scandali sessuali https://***RF"", '-']",-,content_C,post
t2038,u0106,2021-12-21 18:55:27+00:00,MeToo,p***h,"But even more important is this observation: “sex-positive framings of #MeToo as a threat to individual liberty, due process, and personal privacy are feeding into a dynamic that stands to increase the already powerful appeal of carceral feminism.” Why?","['NOPE #IWILLNOTCOMPLY https://***ae', '#iwill Fund supports young people to access high quality social action opportunities. https://***kf', 'But even more important is this observation: “sex-positive framings of #MeToo as a threat to individual liberty, due process, and personal privacy are feeding into a dynamic that stands to increase the already powerful appeal of carceral feminism.” Why?', '-']",tweet_B,content_C,reply
t3968,u1863,2017-12-06 20:56:52+00:00,MeToo,M***g,"Lovely, personal stories from @n***l on why she signed #metoonatsec letter. It happens to all of us. https://***F5","['Lovely, personal stories from @n***l on why she signed #metoonatsec letter. It happens to all of us. https://***F5', ""'The Silence Breakers' from #MeToo movement named @T***E's person of the year https://***02"", 'A #MeToo survey of China\'s media industry inspired 60 women to share their stories, 59 who wanted to remain anonymous. ""Most people still think it is shameful for the victims” https://***w2 https://***Zk', '-']",-,content_A,post
t2449,u1473,2022-02-08 00:30:32+00:00,MeToo,A***r,BREAKING: House easily approves bipartisan bill to ban forced arbitration of #MeToo claims — Senate to take up as soon as this week &amp; it is expected to become law. https://***jp via @1***s,"['Women spoke up, men cried conspiracy: inside Axel Springer’s #MeToo moment https://***gz', 'BREAKING: House easily approves bipartisan bill to ban forced arbitration of #MeToo claims — Senate to take up as soon as this week &amp; it is expected to become law. https://***jp via @1***s', ""One of those stories you wish you'd written by the colleagues at @F***T Women spoke up, men cried conspiracy: inside Axel Springer’s #MeToo moment https://***GP"", '-']",-,content_B,post
t2269,u3116,2022-01-27 22:47:01+00:00,MeToo,M***T,"While Bumble has acknowledged Lauren’s death and offered their support to her family during this difficult time, we hope they and other online spaces will reflect on how their platform could make Black women and femmes more vulnerable to violence and death. #MeToo https://***m8","['‘Der findes et sted inde i mig selv, hvor jeg har gemt på alle mine ar og traumer fra et arbejdsliv som kvinde i den danske restaurationsbranche’ Vi har slet ikke talt nok om krænkelser i restaurationsbranchen #sexisme #metoo Læs med her👇 https://***Ci', 'Hi, I’m Melanie. I’m 41, a technology consultant, and single parent. I also have autoimmune disabilities that puts me at an increased risk for serious complications. #IHaveAPreexistingCondition - Does #chronicIllness look different than you imagined? #myastheniagravis #lupus https://***hB', 'While Bumble has acknowledged Lauren’s death and offered their support to her family during this difficult time, we hope they and other online spaces will reflect on how their platform could make Black women and femmes more vulnerable to violence and death. #MeToo https://***m8', '-']",-,content_C,post
t3161,u0437,2022-02-20 02:00:00+00:00,MeToo,A***e,Why are institutions not held #accountable when they neglect to immediately report allegations of abuse to authorities? #theyknew #Churchtoo #keepkidssafe https://***pB,"['Let all the glory of this nation that has departed be restored, in the name of Jesus Christ. Testing site 1. Ernest Agbada online. #privatisation #PublicRelations #Politics #World #Ihaveadream #Slavery #ICO #HMRC #mertoncouncil #LabourParty #jounalist #MentalHealthMatters #NDC https://***Iz', 'Why are institutions not held #accountable when they neglect to immediately report allegations of abuse to authorities? #theyknew #Churchtoo #keepkidssafe https://***pB', 'Ahora me llama hipocrita, zafada, se burla del acoso que sufri, pero esto que hace ella de intentar callarme es acoso. Me pide que me exponga a los insultos de su grupo, de un grupo que apoyaria el acoso en mi contra. #acoso #metoo #nomassilencio #callatetu #nomasacoso https://***51', '-']",-,content_B,post
t2220,u1202,2022-01-23 14:18:32+00:00,MeToo,R***S,"@G***e #IHaveNotSeen Grease, Pretty In Pink, The Breakfast Club, Dirty Dancing, etc. etc.","['Heel Nederland is op #metoo wou bijna zeggen #metoo maar dan zou ik liegen en dat mag niet van mijn moeder. Ohja het is nog fftjes #terugvolgvrijdag', 'This makes him sound kind of reasonable.. He’s not. When asked what needed to change, he said the problem is “the women, they don’t come forward.” When the reporter pressed on to see if he might mention the men in this equation, he looked completely clueless. #johndemol #metoo https://***Kc', '@G***e #IHaveNotSeen Grease, Pretty In Pink, The Breakfast Club, Dirty Dancing, etc. etc.', '-']",tweet_B,content_C,reply
t2097,u0451,2022-01-06 15:27:52+00:00,MeToo,_***_,هنوز نگفتین چرا دو تا زدین؟!! #من_هم_شمعی_روشن_خواهم_کرد #IWillLightACandelToo,"['#من_هم_شمعی_روشن_خواهم_کرد برای ۱۷۶ انسان بی گناه که دو سال پیش به بیرحمانهترین شکل غمشون را به دل خیلی ها گذاشتند . #PS752 #ps752justice #هواپیمای_اوکراینی #IWillLightACandleToo https://***Tq', 'شمع روشن میکنید دمتون گرم ولی باید این درد رو فریا زد، باید جنگید برای گرفتن حقشون... #IWillLightACandleToo #ps752justice', 'هنوز نگفتین چرا دو تا زدین؟!! #من_هم_شمعی_روشن_خواهم_کرد #IWillLightACandelToo', '-']",-,content_C,post
t1831,u2996,2021-09-14 15:46:22+00:00,MeToo,I***s,"The #MeToo movement exposed how gagging clauses have, for decades, silenced victims of sexual crimes and workplace misconduct. Until recently, calls for stronger legal protections for employees had resulted in scant reform. @c***e ...by @r***n https://***eF","['Not all accused men are guilty, do fair justice Not all women are innocent treat them as guilty #498A #DV2021 #dvAct #MeToo #menToo #ParentalAlienation #fakeRape #Crime', 'Indian justice #498A #DV2021 #DV #Justice #Indian #India #JusticeMatters #MeToo #mentoo https://***4d', 'The #MeToo movement exposed how gagging clauses have, for decades, silenced victims of sexual crimes and workplace misconduct. Until recently, calls for stronger legal protections for employees had resulted in scant reform. @c***e ...by @r***n https://***eF', '-']",-,content_C,post
t1774,u3020,2021-06-30 17:31:35+00:00,MeToo,C***i,Interesting that prosecutors were allowed to introduce 1 prior bad acts witness in Cosby’s first trial. After #metoo the same judge allowed 5.,"['#metoo kalder på en ny alkoholkultur, siger Mikael Wandt Laursen. Artiklen er bag betalingsmur, men finder du vej igennem, så er der nogle rigtig gode pointer 👍 https://***sK', 'PLEASE NOTE! 👇🏾👇🏾👇🏾#MeToo', 'Interesting that prosecutors were allowed to introduce 1 prior bad acts witness in Cosby’s first trial. After #metoo the same judge allowed 5.', '-']",-,content_C,post
t3814,u1073,2022-03-04 04:22:42+00:00,MeToo,S***9,-,"['This devastating act of violence could have been prevented. #BelieveWomen https://***bG', 'When I was sexually assaulted by police &amp; by other strangers, where was this assistance? #metoo #defundthepolice #breakthebluewallofsilence https://***Hw', 'Honored to be part of this important dialogue #MeToo h/t @K***y https://***5Y', '-']",tweet_A,-,retweet
t2651,u1331,2022-02-11 18:30:00+00:00,MeToo,P***t,"#USA: In a survey of 148 Native American women living in #Seattle, only 8% of cases of a rape or coercion victim’s first attack ended in a conviction https://***j6 #VAW #Rape #MeToo #YesAllWomen","['Today’s digital sovereignty also means political and economic sovereignty. Beyond surveillance capitalism and digital authoritarianism, Europe has a chance to chart a path for a digital humanism grounded in democracy, rights, sustainability, and autonomy. https://***hu', '#USA: In a survey of 148 Native American women living in #Seattle, only 8% of cases of a rape or coercion victim’s first attack ended in a conviction https://***j6 #VAW #Rape #MeToo #YesAllWomen', '""Elles ont entre 8 et 20 ans de métier. Elles acceptent de raconter leur quotidien à l\'heure de la vague #MeToo, entre libération de la parole et refus de prendre les plaintes au commissariat."" @F***e @C***e https://***Uz via @f***r', '-']",-,content_B,post
t3933,u1171,2022-03-08 13:27:00+00:00,MeToo,O***E,"Gewalt gegen Frauen ist in den letzten Jahren durch die #MeToo-Debatte in die breite Öffentlichkeit gelangt. Doch durch COVID-19 eskalierte eine Pandemie, die es schon sehr viel länger gibt: geschlechtsspezifische Gewalt. https://***LA","['@J***e @b***a @a***a @p***p And now Castillo is suing victims who outed him, and @P***P is threatening students with suspension for speaking out about him. Where is the #archaeology community? Will he be ostracized and isolated so he can no longer hurt vulnerable students? Will PUCP act? #MeToo', 'A tattoo artist has been accused of sexual assault by several women. This has started a #MeToo wave in Kerala. I hosted a discussion with Arsha, a complainant, Varsha an ally and my colleague @g***i. Do watch https://***tA https://***nO', 'Gewalt gegen Frauen ist in den letzten Jahren durch die #MeToo-Debatte in die breite Öffentlichkeit gelangt. Doch durch COVID-19 eskalierte eine Pandemie, die es schon sehr viel länger gibt: geschlechtsspezifische Gewalt. https://***LA', '-']",-,content_C,post
t2218,u1344,2022-01-23 12:58:33+00:00,MeToo,b***e,@G***e #ihavenotseen majority of nicholas cage movies- srry he just so one note to me. Though i did like him in that movie where he was a mute janitor being hunted by five nights at freddys ripoffs,"['@G***e #ihavenotseen majority of nicholas cage movies- srry he just so one note to me. Though i did like him in that movie where he was a mute janitor being hunted by five nights at freddys ripoffs', '@b***d Maar dat je dit nu - in #metoo tijdperk - nog steeds niet ziet vind ik toch onbegrijpelijk. Het gebrek aan begrip en empathie in het interview was zo ontzettend pijnlijk.', 'Dank je wel @h***p voor je heldere en stevige reactie over #oelewapper #fail @J***1. Dat geeft mij als #survivor enige hoop dat er nog integere normale mannen zijn. #metoo', '-']",tweet_C,content_A,reply
t3636,u0034,2022-02-28 21:52:05+00:00,MeToo,C***M,-,"[""Salutations to that #narcissisticneighbor talking about me poking fun about my mother being here well she's here what seems to be the problem with that? Lol. Jealous about my relationship? Be well and God bless 🙌 🙏 ❤ #narcissisticabuse #mentalhealthawareness #MeToo #retweet"", '#determination #youcandoit #yougotthis #justdoit #success #beyourself #dreams #dedication #selfdiscipline #effort #believe #believeinyourself #love #ican #iwill #energy #succeed #passion #consistent #persistent #imagination #determination #loveyourself #loveyourselffirst https://***un', ""I see #WeShouldCancel is trending on Michael Kimmel's birthday. Sometimes these tweets just write themselves... #MeToo #MeTooPhD #soctwitter #Sociology"", '-']",tweet_C,-,retweet
t2377,u3074,2022-02-04 11:45:41+00:00,MeToo,f***i,#IWillNotWatch. Watch the alternative opening ceremony provided to you by the #NoBeijing2022 coalition! 🤩 https://***HX,"[""CNN President Jeff Zucker resigns - admits having a relationship w his female employee A producer arrested for having sex with a child Don Lemon is being sued for sexually assaulting a bartender. Where's #MeToo feminists are they marching in front of CNN headquarters?"", '#IWillNotWatch. Watch the alternative opening ceremony provided to you by the #NoBeijing2022 coalition! 🤩 https://***HX', 'Well done @c***r #TimesUpTwitter ban #Nazi accounts today @P***y @T***r https://***xf', '-']",-,content_B,post
t1878,u0808,2021-10-12 20:05:14+00:00,MeToo,H***h,Attending #KubeCon in person? Stop by the @A***m booth...we not only have awesome solutions to showcase....but some pretty sweet giveaways.😉 #edgecomputing #datacenter #cloudcomputing #5gtechnology #neoverse #IWillMakeYouEarnTheGoodOnes https://***1D,"['Attending #KubeCon in person? Stop by the @A***m booth...we not only have awesome solutions to showcase....but some pretty sweet giveaways.😉 #edgecomputing #datacenter #cloudcomputing #5gtechnology #neoverse #IWillMakeYouEarnTheGoodOnes https://***1D', '@n***j as a science communicator, speaks about the exclusions in various fields of science, including the #MeToo movement and the lack of institutional support that usually accompanies this.', '@A***_ #MeToo', '-']",-,content_A,post
t3433,u2875,2022-02-24 08:12:15+00:00,MeToo,S***r,"Es bedarf einer Frau, um den Rücktritt von Mathias #doepfner vom @B***e zu fordern. Die Männerriege ist geeint in stiller Bewunderung und der Angst vor @a***r. Respekt und Dank an Julia Becker @F***N #MeToo @s***z https://***iP @t***2","['Es bedarf einer Frau, um den Rücktritt von Mathias #doepfner vom @B***e zu fordern. Die Männerriege ist geeint in stiller Bewunderung und der Angst vor @a***r. Respekt und Dank an Julia Becker @F***N #MeToo @s***z https://***iP @t***2', ""@P***e #StopPutin's global terrorism already. ⏰ When people tell you they are — including how dangerous — believe them &amp; ACT! It must be #TimesUp for evil, violent &amp; abusive Putin. #StandWithUkraine + the world's people, democracies, societies &amp; earthly life! https://***c6"", 'Super proud promotor! Very much deserved, @S***h ! Great news for the Gene Doe spin-out of our @I***p project on #forensic applications of #microbial fingerpinting in sexual assault investigations. #WomenInSTEM #MeToo #microbiome @M***p @B***n https://***m1 https://***K2', '-']",-,content_A,post
t0121,u1311,2018-10-14 15:22:47+00:00,MeToo,C***1,So I missed the surf here at my home break. I think I need to start taking a lil more me time instead of the other... #IHavePTO#useit😳😳🙌🏼 https://***I9,"['Bollywood folk just found out there are sexual predators on their payroll. What a revelation! #TimesUp', 'So I missed the surf here at my home break. I think I need to start taking a lil more me time instead of the other... #IHavePTO#useit😳😳🙌🏼 https://***I9', 'Efter #metoo: ""Nu ser man fler produktioner som drivs av kvinnor"" - Studio Ett https://***XU via @s***t @s***s @s***r', '-']",-,content_B,post
t2967,u0177,2022-02-17 10:33:23+00:00,MeToo,F***n,"The nail: India’s #MeToo movement. The hammer: defamation law. How did MJ Akbar v/s Priya Ramani deal with Indian law’s hostility to women’s desire for social change? OTD last year, a Delhi court gave a potentially landmark judgement. @m***o https://***T8","['https://***Zo RT-11 #Metooindia #FeminismIsCancer #Feminism #Patriarchy #GenderBiasedLaws #stopfeminism #feminist #fakefeminism #MensLivesMatter #SaveOurSons #InternationalMensDay #toxicfeminism #genderbiased #women #metoo #rape #womenempowerment #WomensRights #female', 'We spoke to @R***t at @I***t about the culture in healthcare, in particular around #sexualharassment, #sexualassault and #rape The numbers are unacceptable and we *know* that it’s under-reported &amp; ignored/normalised. Change is coming #surgery #medtwitter #MeToo https://***nI', 'The nail: India’s #MeToo movement. The hammer: defamation law. How did MJ Akbar v/s Priya Ramani deal with Indian law’s hostility to women’s desire for social change? OTD last year, a Delhi court gave a potentially landmark judgement. @m***o https://***T8', '-']",-,content_C,post
t2591,u2335,2022-02-10 16:56:52+00:00,MeToo,S***3,"Why Congress is moving against sexual harassment, 4 years after #MeToo - POLITICO https://***Nz via @G***s","['Why Congress is moving against sexual harassment, 4 years after #MeToo - POLITICO https://***Nz via @G***s', 'Seventy-three professors have now signed a letter expressing “strong opposition"" to the actions of the first 38. Twitter has been vocal. #harvardletter https://***io', 'Join us TOMORROW at 6:30 PM ET as we Count It All Joy + explore the full continuum of emotions. @J***e, Amaya Langley, and MawuLisa Thomas-Adeyemo will lead us in a robust inter-generational convo on the transformative power of joy https://***Ey #metoo https://***98', '-']",-,content_A,post
t3038,u0326,2022-02-18 08:18:04+00:00,MeToo,d***i,Ελένη Καρακάση: «Ο Πέτρος Φιλιππίδης ήταν ένα ηφαίστειο έτοιμο να εκραγεί» https://***kR #AgriesMelisses #Ant1news #ant1tv #news #media #SHOWBIZ #Gossip #Spoilers #SPOILER #SpoilerAlert #tvtime #MeToo #metooGR #studio4ert #TVSeries,"['Ελένη Καρακάση: «Ο Πέτρος Φιλιππίδης ήταν ένα ηφαίστειο έτοιμο να εκραγεί» https://***kR #AgriesMelisses #Ant1news #ant1tv #news #media #SHOWBIZ #Gossip #Spoilers #SPOILER #SpoilerAlert #tvtime #MeToo #metooGR #studio4ert #TVSeries', 'Goedemorgen.., #triggered #triggerwarning #metoo #vaccinatiedwang #tribunalen #versoepelingen #marriëtteHamer #politiek #politie #vrijheid #veranrwoordelijkheid #moeite #zorg #plicht https://***la', ""The officers responsible for #JusticeforBreonnaTaylor death were not charged for her homicide on a no-knock warrant, with the exception of Brett Hankison charged with wanton endangerment for firing into a neighboring apartment wall.The officers' commander was demoted. #MeTooVoter"", '-']",-,content_A,post
t3886,u0338,2022-03-05 22:06:17+00:00,MeToo,s***y,I have spend over 60 k on my human rights complaint and it hasn’t even began! Now the want to get rid of it so are we getting refunds or are they just going to take our money and send us back to our abusive all white male unions who keep protecting sexual predators? #MeToo #NDA,"[""@k***e I I I Should you be going out if you have pulled / sprained a boob? Also - I am a huge wuss but doesn't the removal afterwards bother you? #IHaveNotTapedMyBoobs"", 'I have spend over 60 k on my human rights complaint and it hasn’t even began! Now the want to get rid of it so are we getting refunds or are they just going to take our money and send us back to our abusive all white male unions who keep protecting sexual predators? #MeToo #NDA', '#WomenShapingtheWorld Festival 24 Hours, 24 Women, 24 Stories #H24Arte is a powerful post #Metoo era manifesto #InternationalWomensDay screening + reading by Marilyne Canto &amp; talk w/co-creator Valérie Urrea. 8 March at #CinéLumière 👉https://***vU https://***oT', '-']",-,content_B,post
t3716,u2105,2022-03-02 15:51:47+00:00,MeToo,J***e,"The ambush was the thrill for him. If he'd talked about that, I might have thought the $10 was worth it. #MeToo","['I am in the habit of believing in women. #TheBachelor #TheBachelorABC #believewomen #metoo', ""The ambush was the thrill for him. If he'd talked about that, I might have thought the $10 was worth it. #MeToo"", 'Stop police sexual violence against Women. Stop protecting sexual predators. Stop NDAs. #MeToo #NDA #Breakthebluewallofsilence https://***iQ', '-']",tweet_C,content_B,reply
t2539,u0570,2022-02-09 19:49:21+00:00,MeToo,g***4,Oh @R***a I finally can send you one of these if you want one. I think you deserve it. #IBelieveTaraReade https://***cz,"['“ .... we leven toch niet meer in de #middeleeuwen. We nagelen toch niemand meer aan de #schandpaal, we bespuwen of stenigen geen mensen.” #MeToo https://***Cq', 'The measure, passed on a 335-97 House vote, reflects rare bipartisan agreement in Congress that stems from the #MeToo movement that prompted a national reckoning on the way sexual misconduct claims are handled in the U.S. https://***T7', 'Oh @R***a I finally can send you one of these if you want one. I think you deserve it. #IBelieveTaraReade https://***cz', '-']",-,content_C,post
t2802,u0319,2022-02-15 10:26:33+00:00,MeToo,m***w,I realized that these people were only causing harm to my life and that it wasn't worth it. #metoo #PTSD #CPTSD #BPD #domesticabuse #domesticviolence #sexualviolence #intergenerationaltrauma #transgenerationaltrauma,"[""I realized that these people were only causing harm to my life and that it wasn't worth it. #metoo #PTSD #CPTSD #BPD #domesticabuse #domesticviolence #sexualviolence #intergenerationaltrauma #transgenerationaltrauma"", 'You have raised a great point! How many people need to speak publically to force a change? The Federal Gov &amp; lack of empathetic leadership is starting to feel like a lightbulb changing joke. #metoo #reckoning #WhyNot #GraceTame #stewardship #allyship #inclusion #divesity https://***1V', ""#CorpMedia #Idiocracy #Oligarchs #MegaBanks vs #Union #Occupy #NoDAPL #BLM #SDF #DACA #MeToo #Humanity #DemExit #FeelTheBern America's political establishment isn't in the least troubled by voters' semi-literate paranoia; they're banking on it... https://***51 https://***dy"", '-']",tweet_B,content_A,reply
