id,author_id,created_at,event_type,username,action_content,content_option,action_object_answer,action_content_answer,action_type_answer
t3672,u1477,2022-03-01 21:56:47+00:00,Covid,C***n,-,"['The #physicaldistancing requirement directly impacted HCPs in a surprising way. While necessary to limit the spread of #COVID19, it disrupted social patterns and the taken-for-granted emotional support provided during rest breaks... @j***s @T***H https://***yI https://***Q2', ""'During India’s second COVID-19 wave, almost entire families got wiped out in certain cases. Did we fail by disallowing them to grieve with their relatives, and leave them to grieve alone?] 'Absolutely. Absolutely. Absolutely', Dr Rajagopal said."", 'Seremi de Salud reporta 129 nuevos casos de #Covid19 ➡️ 76 #Coyhaique, 30 #Aysén, 12 #ChileChico, 1 #LagoVerde, 2 #Cisnes 3 #Cochrane, 1 #Tortel y 4 #Guaitecas. ✅ 137 altas 🏥 25 pacientes hospitalizados (5 en VMI) 🔬 363 muestras analizadas ⚠️ 1.023 casos activos https://***S2', '-']",tweet_A,-,retweet
t2061,u0350,2021-12-29 13:19:00+00:00,Covid,N***T,The latest advice and information on #Covid19 and the new term can be found on our website https://***by Our Coronavirus hub has wider advice on all aspects of teaching during the pandemic https://***3f https://***Pq,"['The latest advice and information on #Covid19 and the new term can be found on our website https://***by Our Coronavirus hub has wider advice on all aspects of teaching during the pandemic https://***3f https://***Pq', '#ICYMI research in @J***t is in the @W***J. #COVID19 #JAMANetworkInTheNews https://***ci https://***1I', ""If you haven't done so already, read this smart &amp; compelling article by @a***t a/b the shame associated w #COVID19 &amp; other diseases like #HIV. The vaccines work - still some people who have been vaccinated have become #covidpositive - read more: https://***pe"", '-']",-,content_A,post
t0321,u2667,2020-03-15 15:48:52+00:00,Covid,F***z,"It’s now day three since I’ve been diagnosed with COVID-19, and I’m feeling healthy and strong. Check out my latest digital journal for the full update. https://***wo","['It’s now day three since I’ve been diagnosed with COVID-19, and I’m feeling healthy and strong. Check out my latest digital journal for the full update. https://***wo', 'In Colorado today, 30 new presumptive positive COVID-19 cases (to 131 total statewide), a 30% increase from yesterday’s. https://***oQ', 'На страна од Балканот и Украина, за остатокот од Европа, ова е најголемата криза последниве 75 години. #COVID19', '-']",-,content_A,post
t3808,u0734,2022-03-04 00:20:57+00:00,Covid,1***Z,"22,527 new Covid-19 community cases in NZ on Friday, five deaths https://***Y8 https://***s3","['22,527 new Covid-19 community cases in NZ on Friday, five deaths https://***Y8 https://***s3', '8/9 - North America - - Canada (R-eff=0.87) is landing to its #COVID19 safe zone, med mort, 86.8% 1 dose. Green in Sask; red (R-eff&gt;0.90) in 6 Terr. and Ont; orange elsewhere. - USA=0.70 (76.6%) are rapidly landing, very high mort. Green in 9 states, red in 6, orange elsewhere. https://***5z', 'En varios sectores de la ciudad puedes realizarte la prueba Covid-19 de manera gratuita. Aquí te contamos a qué lugares puedes asistir cumpliendo con todos los protocolos de seguridad. ↓ https://***5D', '-']",-,content_A,post
t0568,u2013,2020-06-08 09:31:11+00:00,Covid,d***e,"From garlic to UV light, there has not been a shortage of wild and weird myths surrounding #COVID19 treatments. See how @m***k transformed @W***O and @U***N content into a collection of myth-busting assets in English and #Arabic for everyone to use! https://***ze https://***ex","['Working on Covid-19? Call for Papers for Special session on Covid-19 (Coronavirus) - Regional Drivers, Effects, and Policy Responses at the 2020 NARSC Meetings in San Diego https://***82', 'From garlic to UV light, there has not been a shortage of wild and weird myths surrounding #COVID19 treatments. See how @m***k transformed @W***O and @U***N content into a collection of myth-busting assets in English and #Arabic for everyone to use! https://***ze https://***ex', 'Great initiative from @t***t student Sophie Finnegan (@S***n) and Mikkaila McKeever-Willis (@m***a) to help homeschoolers during the Covid-19 lockdown - @k***u: https://***mN', '-']",-,content_B,post
t0652,u2740,2020-07-03 11:37:45+00:00,Covid,N***v,"At least, 1 out of every 10 persons over 50 years old who had #COVID19 died from it in Nigeria. Please #TakeResponsibility today to protect yourself, your loved ones and the elderly around you and in our society. COVID 19 is real. https://***vl","['We (@s***s and @a***s) support the QS community from the west coast of USA. Our best regular summary of regional COVID-19 conditions comes from @B***r. This one gives a very clear picture. https://***31', 'At least, 1 out of every 10 persons over 50 years old who had #COVID19 died from it in Nigeria. Please #TakeResponsibility today to protect yourself, your loved ones and the elderly around you and in our society. COVID 19 is real. https://***vl', 'Our battle against COVID-19 has just begun. We must mitigate the economic burdens and cost of human life by proactively doing the smart thing—the right thing: establish the U.S. Africa Pandemic Health Force https://***Lf via @L***n', '-']",-,content_B,post
t3145,u3179,2022-02-19 20:18:49+00:00,Covid,K***s,"Would like to do a little survey to kill off the weekend. Because of the similarities between #COVID19, its #variants, a #badcold or #bronchitis, if you had a #rapidtest choice between a #swabtest or a #salivatest, which would you choose. Be Honest. #CovidIsNotOver #Testing","['Would like to do a little survey to kill off the weekend. Because of the similarities between #COVID19, its #variants, a #badcold or #bronchitis, if you had a #rapidtest choice between a #swabtest or a #salivatest, which would you choose. Be Honest. #CovidIsNotOver #Testing', '""We must not forget the challenges facing the Non-Self-Governing Territories, particularly in light of the ongoing COVID-19 pandemic,"" said @a***s in his statement to the C-24 at its 2022 opening session today, as delivered by Chef de Cabinet @c***t. https://***HL', 'In honor of Black History Month, ACP recognizes the contributions of Kimberly Manning, MD, as she leads the fight to combat COVID-19 misinformation. Check out her recent video -- “Creating Space for COVID Vaccine Conversations"" -- for our YouTube series. https://***uE https://***9j', '-']",-,content_A,post
t0328,u0829,2020-03-18 22:49:59+00:00,Covid,d***a,"If you are a scientist in any discipline and you want to volunteer in the fight against COVID-19, a new platform will help you do so: https://***vF And if you're already working on COVID-19, you can ask for tasks to be done for you for free. @C***1","['Media briefing on #COVID19 with @D***s. #coronavirus https://***d8', 'SERB IRHPA 2020 Special Call: COVID-19 and related respiratory viral infections. Last date of submission April 21, 2020. We solicit excellent collaborative proposals. @d***n @A***1 @I***T @s***e https://***FW', ""If you are a scientist in any discipline and you want to volunteer in the fight against COVID-19, a new platform will help you do so: https://***vF And if you're already working on COVID-19, you can ask for tasks to be done for you for free. @C***1"", '-']",-,content_C,post
t2278,u2215,2022-01-29 16:09:14+00:00,Covid,e***g,The fatality rate of covid-19 in the US is still astounding — and it’s rising. https://***Nc,"['The fatality rate of covid-19 in the US is still astounding — and it’s rising. https://***Nc', ""The faster we ramp up the distribution and manufacturing of vaccines around the globe, the sooner we can end this pandemic. That's why I'm calling for an additional $17 billion in funding to boost the global COVID-19 response. https://***kY"", 'Stories about education during #COVID19 often focus on deficits and loss, but narratives also surface what was learned. Learn about education innovations during the #pandemic from @B***t of @L***l in her #Aurora21 session recording: https://***Xy', '-']",-,content_A,post
t1796,u1232,2021-07-21 21:46:30+00:00,Covid,b***r,-,"[""Pandemic still here. It's July 2021. +COVID19 is a vaccine-preventable disease. +Vaccine is safe (we know this after MILLIONS of doses and months of time). +Vaccine is effective at preventing severe illness &amp; death. Goal: help at least 1 person you know get vaccinated today"", '#DigitalBanking is on the up and #FinancialServices now need to be available anytime, anywhere. Discover how banks and Financial Services are responding to accelerated customer demands due to COVID-19 through #DigitalTransformation: https://***AS https://***3g', 'Heute ist das #Impfmobil an der LMU: Ab sofort können sich LMU-Studierende am Geschwister-Scholl-Platz gegen #Covid-19 impfen lassen. https://***rV https://***rf', '-']",tweet_A,-,retweet
t2929,u2248,2022-02-16 22:59:36+00:00,Covid,j***o,-,"['#Vaccini anti #COVID19 in Italia, aggiornamento del 14/02/2022 ore 05:25 Finora sono state somministrate 132.099.697 dosi, pari al 99.1% delle 133.298.075 consegnate #Covid_19 #vaccinaItalia #AstraZeneca #coronavirus #pfizer #modernavaccine https://***77', 'Today\'s PR (https://***R) highlights ""Fatal #COVID19 and Non–COVID-19 Acute Respiratory Distress Syndrome Is Associated with Incomplete Alveolar Type 1 Epithelial Cell Differentiation from the Transitional State without Fibrosis"". Full text: https://***Nt', 'As Secretary Ghaly noted today, we have put in place multiple layers of protection against #COVID19 infection. Each of these layers are important at both the individual and community level. #OurActionsSaveLives https://***hR', '-']",tweet_A,-,retweet
t3606,u0702,2022-02-28 09:55:54+00:00,Covid,H***o,@L***d &amp; @B***r’s Jardiance wins FDA nod for treating wider range of patients with heart failure https://***eY #healthtech #innovation #health #fda #science #technology #Covid19 #Vaccines #pharmaceutical #manufacturing #healthcare #policies #funding #investment,"['Are you protected against #COVID19? @M***r can help! Call 216-631-5800 x300 for more info 💚 #Cleveland #Vaccine #Vaccination #StrongerTogether #GetVaccinated #GetBoosted #CovidIsNotOver https://***9l', '@L***d &amp; @B***r’s Jardiance wins FDA nod for treating wider range of patients with heart failure https://***eY #healthtech #innovation #health #fda #science #technology #Covid19 #Vaccines #pharmaceutical #manufacturing #healthcare #policies #funding #investment', 'Detectan primeros casos de la subvariante BA.2 de ómicron en Uruguay #Internacional #COVID19 #Ómicron #Uruguay https://***3B', '-']",tweet_C,content_B,reply
t2025,u2730,2021-12-16 15:17:49+00:00,Covid,n***s,"“In California, Latinos ages 20 to 54 have died from COVID-19 at a rate more than eight times higher than that of white people in the same age group” https://***cA","['Thank you to @r***9 &amp; @S***V for our discussion about the threat in the UK from Omicron. Vaccines are essential in mitigating the impact of Covid-19. Other infection control measures are also needed as discussed in my @i***e blog. https://***Sr', '“In California, Latinos ages 20 to 54 have died from COVID-19 at a rate more than eight times higher than that of white people in the same age group” https://***cA', 'Today, Prime Minister Justin Trudeau and @M***A Dominic LeBlanc held the 35th call with Canada’s provincial and territorial premiers to discuss their ongoing collaboration to address the #Covid19 pandemic. Read a summary of the call: https://***cr', '-']",-,content_B,post
t2776,u0683,2022-02-14 22:08:58+00:00,Covid,G***j,"I DO NOT care what they say about #MaskMandates OR Not to wear a Mask, I will CONTINUE to wear my mask around Strangers because some people are NASTY &amp; RATCHET #WearAMask #COVID19 #Vaccine #NBCNightlyNews #Pandemic #Schools #Teachers #Virtual #Shopping #Travel #Delivery #News","['WoW one of my favourite projects of all the times never more on top of the chart thankfully to #Covid19 😷#Pandemic: The history of John Snow, Cholera, and Cookies with Chris Schaich | Season 3 Episode 8 @c***r podcast!!! #EpiCookieChallenge #Rstats #RStudio #johnsnow https://***3B', 'Thousands of New York City workers set to lose jobs over vaccine mandate #NewYorkCity #International #VaccineMandate #UnpaidLeave #Covid19Vaccine #JobLoss https://***Ba', 'I DO NOT care what they say about #MaskMandates OR Not to wear a Mask, I will CONTINUE to wear my mask around Strangers because some people are NASTY &amp; RATCHET #WearAMask #COVID19 #Vaccine #NBCNightlyNews #Pandemic #Schools #Teachers #Virtual #Shopping #Travel #Delivery #News', '-']",-,content_C,post
t2561,u2573,2022-02-10 06:20:34+00:00,Covid,N***e,#NSTnation The Education Ministry said those attending schools are still required to scan the #MySejahtera QR code upon entrance. #Schools #Students #Covid19 #Temperature Read here: https://***g2 https://***Cj,"['RCMP says towing companies were asked if they could remove vehicles from Coutts crossing. They refused, fearing for their future livelihoods. #yyccc #ableg #abpoli #cdnpoli #yeg #yegcc #Covid19AB', 'CDC launches wastewater tool to help show COVID-19 trends https://***b8', '#NSTnation The Education Ministry said those attending schools are still required to scan the #MySejahtera QR code upon entrance. #Schools #Students #Covid19 #Temperature Read here: https://***g2 https://***Cj', '-']",-,content_C,post
t0691,u3242,2020-07-24 15:40:42+00:00,Covid,a***D,Thank you @N***s for inviting me to talk about #COVID19 and its impact on communities of color.@I***o @I***n @T***C @B***e #IDtwitter #MedTwitter https://***Rc,"['The #COVID19 pandemic impacts all aspects of society from how we live/work to how businesses operate. Our Future Consumer Index explores how consumers and industries are adapting to the crisis and how companies can respond as they drive strategies forward. https://***wu', 'Thank you @N***s for inviting me to talk about #COVID19 and its impact on communities of color.@I***o @I***n @T***C @B***e #IDtwitter #MedTwitter https://***Rc', '.@S***P bring your background in sustainability to your role in shaping Finance’s response to the #COVID19 crisis &amp; #ClimateChange. Today, I am asking you to publicly support a green &amp; #JustRecovery&gt;&gt; https://***Ak #cdnpoli @G***A https://***rf', '-']",-,content_B,post
t3645,u2260,2022-03-01 02:13:26+00:00,Covid,c***a,-,"['⭕️La Sociedad Española de Médicos de Familia y Médicos Generales alertan del riesgo de una séptima ola de Covid-19 si se relajan todas las restricciones. Fuente: Europa Press. https://***2p', 'COVID-19 Vaccination and Breakthrough Infections in Patients with Cancer [Dec 24, 2021] @d***t et al. @D***i @C***C @A***y https://***aX #COVID19 #COVID19Vaccine #CCC19 #COVID19nCancer #IDonc https://***GN', 'El Gobierno eliminó las restricciones de aforo con la finalidad de impulsar la reactivación económica. #Covid #COVID19 🔻Nota completa https://***th', '-']",tweet_C,-,retweet
t3655,u0005,2022-03-01 14:00:08+00:00,Covid,R***r,The best possible ways for corporate tenants to negotiate a rent reduction for premises closed by COVID-19. #CRE #TenantTips #Negotiation #Rent #NewNormal https://***wf,"['Dos leitos existentes na rede de saúde do Piauí para atendimento à Covid-19, 191 estão ocupados https://***tZ #seis #obitos #72 #casos #covid #sesapi #boletim', ""Finally, #Japan is easing its, let's face it, racist entry restrictions imposed earlier in the #pandemic. But slowly... https://***DC"", 'The best possible ways for corporate tenants to negotiate a rent reduction for premises closed by COVID-19. #CRE #TenantTips #Negotiation #Rent #NewNormal https://***wf', '-']",-,content_C,post
t2690,u2466,2022-02-13 06:51:09+00:00,Covid,L***e,"""राज्यातील निर्बंध कमी करण्याबाबत मुख्यमंत्री सकारात्मक"", राजेश टोपेंची दिलासादायक माहिती https://***64 #COVID #Covid_19 #coronavirus #restrictions #rajeshtope #uddhavThackeray","['Alan self isolation Day 10 Be seeing you. https://***Vo #animation #animated #Quarantine #lockdownextension #lockdown #UKlockdown #Icanthearyou #stockpiling #QuarantineLife #ToiletRoll #SocialDistancing #StayHomeSaveLifes #IcanthearyouAlan #SelfIsolation 1', '#COVID19Korea stats today (new cases in all 17 regions) 54941 NC (54828↗️ local) Total 1294205: Isolated 523532↗️, Discharged 770670, Deceased +33 (7045) Origin: Inbound #quarantine +55 (9192) #Sudogwon +34226, 34200↗️ local (#Seoul 13189 #Incheon 5059 #Gyeonggido 15952) https://***Ec', '""राज्यातील निर्बंध कमी करण्याबाबत मुख्यमंत्री सकारात्मक"", राजेश टोपेंची दिलासादायक माहिती https://***64 #COVID #Covid_19 #coronavirus #restrictions #rajeshtope #uddhavThackeray', '-']",-,content_C,post
t0367,u0435,2020-04-21 14:00:11+00:00,Covid,c***e,"A month into the Covid-19 crisis and our national shift to remote work, are we “improving” or “failing” at crisis adaptation? https://***tv","['A month into the Covid-19 crisis and our national shift to remote work, are we “improving” or “failing” at crisis adaptation? https://***tv', 'Dear REVIV Global Community, Protect yourself and your loved ones from COVID-19 with these simple reminders. Love REVIV x https://***Uu', 'Update Sat 4/18: COVID-19 Mid-Atlantic plots. @T***t reports ""infections have peaked in much of the rich world"". So far, there\'s no clear peak in the DC area-looks like a plateau. Doubling times are still above 8 days or so. thx @h***h https://***py', '-']",-,content_A,post
t2812,u0572,2022-02-15 11:56:55+00:00,Covid,A***B,@J***u has officially become a CORRUPT TYRANT. #BoycottTrudeau #BoycottTyrantTrudeau #Canada #TrudeauDictatorshipMustGo #TrudeauMustResign #FreedomTruckers #FreedomConvoy2022 #FreedomConvoy #VaccineDeaths #VaccineSideEffects #vaccines #COVID19 https://***WM,"['@J***u has officially become a CORRUPT TYRANT. #BoycottTrudeau #BoycottTyrantTrudeau #Canada #TrudeauDictatorshipMustGo #TrudeauMustResign #FreedomTruckers #FreedomConvoy2022 #FreedomConvoy #VaccineDeaths #VaccineSideEffects #vaccines #COVID19 https://***WM', 'A team of analysts from Lanzhou University estimates that the pandemic is likely to end globally in late 2023, with infections worldwide reaching at least 750 million. #China #ChinaDaily #pandemic https://***5u https://***Un', ""'Worse than expected' urgent Covid 'syphilis' warning over 'very serious' virus damage Via @M***N - Daily Express #Health #COVID19 #COVID19UK #COVID19EU #COVID19Infection #CardiovascularDamage #EqualToSyphilis https://***IK"", '-']",tweet_A,content_A,reply
t0678,u2480,2020-07-16 15:30:29+00:00,Covid,b***o,How COVID-19 has affected digital payments to merchants in Kenya Juliet.Mburu FSD Kenya https://***MS,"['Mark your calendars to join @U***h #COVID19 Grand Rounds Series led by Chris Longhurst, MD @c***t and Robert “Chip” Schooley, MD https://***Zg https://***om https://***Lh', 'BREAKING: Donald Trump Says “If a Tree Gets COVID-19 in a Forest and Nobody is Around to Test It, It Didn’t Get COVID-19”', 'How COVID-19 has affected digital payments to merchants in Kenya Juliet.Mburu FSD Kenya https://***MS', '-']",-,content_C,post
t0699,u0193,2020-07-28 20:52:44+00:00,Covid,J***C,The need for clear guidance to and from local leaders on #COVID19 will continue - hopefully COVID Local can help! @k***n @J***k @R***5 @B***C @E***n @N***D @g***s @T***s @C***v https://***C5 https://***un,"[""Nearly a month after face masks were mandated and bars closed, Austin’s COVID-19 situation appears to be plateauing. New cases are down over the past week or so and hospital admissions have leveled off. So what's the takeaway? https://***uj https://***9K"", 'The need for clear guidance to and from local leaders on #COVID19 will continue - hopefully COVID Local can help! @k***n @J***k @R***5 @B***C @E***n @N***D @g***s @T***s @C***v https://***C5 https://***un', ""As Missouri's COVID-19 cases continue to rise, Page to announce new restrictions for St. Louis County https://***CL"", '-']",-,content_B,post
t2642,u0997,2022-02-11 15:47:09+00:00,Covid,C***E,"In just three years, @A***N has made a big impact. We’re grateful for their support of CARE’s #COVID19 #vaccine access work in #Honduras and #Nepal! https://***RV","['Dr. Martin M. Grajower of @E***d shares tips for helping patients with diabetes safely manage fasting—whether for dietary, medical, or religious reasons—to avoid health complications during COVID-19. #DDPblog https://***g8 https://***kq', 'Brussels authorities have banned a pan-European ""freedom convoy"" of motorists - demanding an end to #COVID19 restrictions - from entering the Belgian capital https://***gj', 'In just three years, @A***N has made a big impact. We’re grateful for their support of CARE’s #COVID19 #vaccine access work in #Honduras and #Nepal! https://***RV', '-']",-,content_C,post
t3459,u2216,2022-02-24 21:08:01+00:00,Covid,y***s,"SCITECH | In a donation to fund research that delves deep into the viral origin of SARS-CoV-2 and the lingering effects of COVID-19, the Howard Hughes Medical Institute has granted $10 million to researchers at Yale. https://***KG","['Total Coronavirus Cases: 430,205,521 Current Deaths: 5,936,876 Total Recoveries: 358,606,650 #Coronavirus #Corona #Covid19 #CoronaVirusUpdate .', 'SCITECH | In a donation to fund research that delves deep into the viral origin of SARS-CoV-2 and the lingering effects of COVID-19, the Howard Hughes Medical Institute has granted $10 million to researchers at Yale. https://***KG', 'Imparto la conferencia: ""Es Omicron el fin de la pandemia de la COVID-19? ¿Qué sabemos?” Será el 9 de marzo vía Consejo General de Colegios Farmacéuticos de España. No os lo perdáis. https://***of https://***hD', '-']",-,content_B,post
t3296,u2264,2022-02-22 05:54:48+00:00,Covid,U***S,-,"['करोनाच्या पार्श्वभूमीवर बाहेर प्रवासासाठी जात असताना विशेष काळजी घेणे महत्त्वाचे आहे. त्यासाठी दिलेल्या सूचनांचे पालन करा आणि सुरक्षित रहा. #WearMask #traveling #GetVaccinated #StaysafeStayhealthy #FightAgainstCOVID19 https://***sy', '""With free testing for COVID-19 ending, large numbers of vulnerable people – including lots of working age disabled adults – may not get the crucial testing they need to keep safe. Asymptomatic testing enables people to meet friends, family and colleagues""', '#TravCo is on Item 5A: Receive briefing and take appropriate action regarding COVID-19 vaccine distribution, operations, and associated agreements.', '-']",tweet_B,-,retweet
t2818,u1261,2022-02-15 13:11:25+00:00,Covid,C***7,CDC warns US travelers to avoid 135 destinations due to 'very high' COVID-19 levels https://***kv,"[""CDC warns US travelers to avoid 135 destinations due to 'very high' COVID-19 levels https://***kv"", '“We’re going to pursue the case without the help of the government.” A former clinical trial overseer for a contractor holding trials of Pfizer’s #Vaccine against #COVID19 is pressing forward with a lawsuit against @P***r and her former company. https://***OF', 'Study shows that #COVID19 dealt a crushing blow to the preventive services that can catch potential health problems before they become life-threatening. Due to delays in #screenings, the next surge will be advanced chronic disease-- including #cancers. https://***sd', '-']",-,content_A,post
t2295,u1138,2022-01-31 05:30:00+00:00,Covid,U***a,"AW Rengma from #Nagaland 🇮🇳 got vaccinated against #COVID19 because he cares. Vaccines don’t just protect you, but they protect your family and those around you. Via @U***a https://***ng","['If you ordered a COVID-19 diagnostic test for home delivery and it was left on the doorstep in freezing temperatures, the FDA recommends you ""bring the package inside your home and leave it unopened at room temperature for at least two hours before opening.” https://***ZU', 'AW Rengma from #Nagaland 🇮🇳 got vaccinated against #COVID19 because he cares. Vaccines don’t just protect you, but they protect your family and those around you. Via @U***a https://***ng', 'COVID-19: Foreign Secretary Liz Truss who addressed Commons today says she has tested positive for coronavirus https://***lq', '-']",-,content_B,post
t2948,u0229,2022-02-17 04:18:00+00:00,Covid,A***C,"😀Can an online class teach you to be happy? 😷An online psychology course taken for credit at a UK university may have helped its students navigate the stress and anxiety caused by the COVID-19 pandemic, according to international researchers https://***4H https://***ZZ","['#ભારતમાં 🇮🇳 એક દિવસની #આંશિક રાહત બાદ ફરી #કોરોનાએ માર્યો #ફૂંફાડો, આજે આટલા ટકા વધુ 🆕 નવા કેસ આવ્યા સામે; જાણો આજના તાજા 🔢 #આંકડા https://***F1 #COVID19 #Covid19India #covidcases #CovidDeaths #COVID19outbreak #CentralHealthMinistry #COVIDVaccine @M***A', '😀Can an online class teach you to be happy? 😷An online psychology course taken for credit at a UK university may have helped its students navigate the stress and anxiety caused by the COVID-19 pandemic, according to international researchers https://***4H https://***ZZ', 'Boris Johnson ""Britains Death Knell"" #Britain #brexit #BorisHasFailedBritain #BorisJohnson https://***DO #socialist #covid19 #covid19UK #voteofnoconfidence #SocialistSunday #Socialist #BorisTheLiar 10', '-']",-,content_B,post
t0677,u1474,2020-07-16 14:11:13+00:00,Covid,a***e,"Long awaited (two months!) Phase I results from Oxford and @A***a's COVID-19 vaccine to be published on Monday. Join me and a panel from AZ @C***s and UK Vaccines Taskforce to discuss what happens next, and long-term pandemic preparedness https://***oe","[""At 70%, Mumbai's #Covid19 recovery rate higher than the national average https://***bj https://***Wv"", 'I believe if everyone, including #Millenials and #GenZ, wear a cloth face covering for the next 4 to 6 weeks, we can get the #COVID19 epidemic under control. https://***rK', ""Long awaited (two months!) Phase I results from Oxford and @A***a's COVID-19 vaccine to be published on Monday. Join me and a panel from AZ @C***s and UK Vaccines Taskforce to discuss what happens next, and long-term pandemic preparedness https://***oe"", '-']",-,content_C,post
t0707,u0006,2020-08-03 16:57:08+00:00,Covid,G***e,"#COVID19 may keep us physically apart, but music will always bring us together. Listen to the #GACChoirs rendition of the song “Don’t stop believing,” 🎶 which was created to spark hope in employees around the 🌎.➡️ https://***5F","['You may have heard a lot of skepticism about the reliability and benefits of #COVID19 testing. Learn how these tests work, and about their benefits and limitations, in the latest of @c***g’s Periodic Graphics by @c***m: https://***C2 https://***Sf', ""Smelltracker will be featured in this year's #ISOT2020 meeting where we will present our current data about #COVID19-related anosmia and how it can be assessed through a DIY home test See link for details: https://***ZJ"", '#COVID19 may keep us physically apart, but music will always bring us together. Listen to the #GACChoirs rendition of the song “Don’t stop believing,” 🎶 which was created to spark hope in employees around the 🌎.➡️ https://***5F', '-']",-,content_C,post
t3280,u2286,2022-02-21 19:15:03+00:00,Covid,e***m,Reina Isabel II da positivo por COVID-19 https://***QS,"['Vintage found footage - is Alans friend Dave an immortal https://***Mc #animation #animated #Animatedvideos #QuarantineLifeCalm #endlockdown #shortfilm #stopmotion #art #movie #video #lonely #sadmovies 54', 'Reina Isabel II da positivo por COVID-19 https://***QS', '""#LinkedIn est devenu un lieu de désinformation sur les vaccins contre le Covid-19. Critiquée, la direction se défend en disant ne pas vouloir « administrer la vérité »."" https://***ai @l***r', '-']",-,content_B,post
t2131,u2578,2022-01-12 10:56:56+00:00,Covid,V***7,I urge @O***M @m***a to Urgently Roll Out COVID-19 Booster Shots For All #BoosterForAll - Sign the Petition! https://***tw via @C***a,"['Bei sehr hohen Inzidenzen steigt die Zahl der Corona-Zufallsfunde im Krankenhaus: Patient:innen werden wegen anderer Beschwerden eingeliefert und dann positiv getestet. Aber: In Dänemark erfolgen 3/4 der Corona-Hospitalisierungen *wegen* Covid-19. https://***1e', 'Christina Wojewoda, MD, FCAP, (@C***j) and Daniel Rhoads, MD, FCAP, (@d***s) speak to @M***y on the best method for COVID-19 testing: https://***Z. #Pathologists', 'I urge @O***M @m***a to Urgently Roll Out COVID-19 Booster Shots For All #BoosterForAll - Sign the Petition! https://***tw via @C***a', '-']",-,content_C,post
t2399,u2868,2022-02-05 13:41:01+00:00,Covid,G***A,Al Ahly head coach @T***o Mosimane has returned negative to Covid-19 ahead of the Fifa Club World Cup opener against Mexico's CF Monterrey on Saturday. This is a boost for the Egyptian side. #GOALNews https://***Ng https://***0c,"['With #quarantine requirements scrapped, the #food, #shopping and #nightlife capital of #Thailand, #Bangkok, is ready to welcome foreign visitors back. @h***s https://***8u', ""Al Ahly head coach @T***o Mosimane has returned negative to Covid-19 ahead of the Fifa Club World Cup opener against Mexico's CF Monterrey on Saturday. This is a boost for the Egyptian side. #GOALNews https://***Ng https://***0c"", 'COVID-19-Impfstoffe auch für Menschen mit Rheuma verträglich und wirksam: Berlin – Patienten mit entzündlichen oder autoimmunen rheumatischen und muskuloskelettalen Erkrankungen vertragen COVID-Impfstoffe... https://***6F #Studie #Rheumapatienten #Coronaimpfung https://***Og', '-']",-,content_B,post
t0622,u0286,2020-06-19 15:15:39+00:00,Covid,T***x,#Encuesta https://***3P &amp; https://***Yz Conoce el miedo que tienen las personas de diferentes edades a morir por causa del #CORONAVIRUS @R***s | https://***O9 @C***C | https://***KM https://***vV,"['Aplica orden de restricción, pero por el covid-19 https://***wd', 'International students are important to every kind of institution, both educationally and financially. However, due to COVID-19, colleges can expect a downturn in international students this fall #IHEenrollment https://***fK', '#Encuesta https://***3P &amp; https://***Yz Conoce el miedo que tienen las personas de diferentes edades a morir por causa del #CORONAVIRUS @R***s | https://***O9 @C***C | https://***KM https://***vV', '-']",-,content_C,post
t3538,u0756,2022-02-26 14:55:38+00:00,Covid,_***l,"1.3 million people suffering with Long Covid according to ONS. Personal experience of autonomic dysfuction alone, leaves us in disbelief at how this isn't been written Into policy planning.#DisabilityTwitter #Preventativemedicine #LongCovid #POTS #Covid19 #WeDeserveBetter https://***Nk","['76 OFWs in Hong Kong positive for COVID-19 | ABS-CBN News https://***yB', ""1.3 million people suffering with Long Covid according to ONS. Personal experience of autonomic dysfuction alone, leaves us in disbelief at how this isn't been written Into policy planning.#DisabilityTwitter #Preventativemedicine #LongCovid #POTS #Covid19 #WeDeserveBetter https://***Nk"", 'Understand the role of non-structural #proteins (NSPs) and their implication in long-term severe repercussions of SARS-CoV-2 infection. Click the link below to browse our range of NSP #antibodies for your #COVID-19 #research. Click here: https://***86 #PhD', '-']",-,content_B,post
t3282,u1190,2022-02-21 20:00:00+00:00,Covid,G***s,Our top story from today: Most vulnerable to receive additional COVID-19 booster this spring https://***VL #GPnews,"['DATOS COVID-19 NAVARRA 20-2-22 🔴1 decesos: 233 decesos en últimos 250 dias ⛔157 en últimos 66 d 🟢3 nuevos ingresos Hosp(3+0) (mejor dato en 95 d) 🟢1 altas ayer hosp 🟢UCI baja 16 a 15 (mejor dato en 79 d) 🔴Hosp Planta&amp;Domic sube 110 a 113 https://***Km', 'Our top story from today: Most vulnerable to receive additional COVID-19 booster this spring https://***VL #GPnews', 'COVID-19 CASE &amp; VACCINE DAILY UPDATE –Friday, February 18th @ 4:47pm (+/- since 2/17) More information on COVID-19 case data and vaccines can be found at https://***C2 --- #COVID19 #coronavirus #covidvacccine2021 #GetTheVax #CovidUpdates #covid_19 #COVID19PH #covid https://***Zo', '-']",-,content_B,post
